"","scrubbed_genus","scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","project_pi","region","country","state_province","locality_description","access","id"
"11","Eriogonum","Eriogonum umbellatum","seed mass","0.936","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429279
"12","Eriogonum","Eriogonum umbellatum","seed mass","2.045","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4413968
"13","Eriogonum","Eriogonum fasciculatum","seed mass","1","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4413983
"14","Eriogonum","Eriogonum compositum","seed mass","3.87","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429314
"15","Eriogonum","Eriogonum latifolium","seed mass","0.698","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429360
"16","Eriogonum","Eriogonum fasciculatum","seed mass","0.442","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429361
"17","Eriogonum","Eriogonum arborescens","seed mass","0.631","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429362
"18","Eriogonum","Eriogonum latifolium","seed mass","0.677","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429363
"19","Eriogonum","Eriogonum crocatum","seed mass","0.546","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429364
"20","Eriogonum","Eriogonum fasciculatum","seed mass","1.226","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429365
"21","Eriogonum","Eriogonum fasciculatum","seed mass","0.718","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429366
"22","Eriogonum","Eriogonum latifolium","seed mass","0.706","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429367
"23","Eriogonum","Eriogonum kennedyi","seed mass","1.172","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429368
"24","Eriogonum","Eriogonum heracleoides","seed mass","1.25","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429369
"25","Eriogonum","Eriogonum pusillum","seed mass","0.1","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429370
"26","Eriogonum","Eriogonum luteolum","seed mass","1.273","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429371
"27","Eriogonum","Eriogonum ovalifolium","seed mass","1.02","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429372
"28","Eriogonum","Eriogonum parvifolium","seed mass","0.847","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429374
"29","Eriogonum","Eriogonum saxatile","seed mass","1.412","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429375
"30","Eriogonum","Eriogonum spergulinum","seed mass","0.432","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429376
"31","Eriogonum","Eriogonum umbellatum","seed mass","2.984","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429377
"32","Eriogonum","Eriogonum umbellatum","seed mass","3.35","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429378
"33","Eriogonum","Eriogonum vestitum","seed mass","0.133","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429379
"34","Eriogonum","Eriogonum wrightii","seed mass","0.644","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429380
"35","Eriogonum","Eriogonum vimineum","seed mass","0.304","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429381
"36","Eriogonum","Eriogonum latifolium","seed mass","0.62","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4428550
"37","Eriogonum","Eriogonum fasciculatum","seed mass","0.759","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4428553
"38","Eriogonum","Eriogonum latifolium","seed mass","0.841","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429128
"39","Eriogonum","Eriogonum crocatum","seed mass","0.707","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429185
"40","Eriogonum","Eriogonum ursinum","seed mass","0.083","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429350
"41","Eriogonum","Eriogonum pusillum","seed mass","0.083","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429351
"42","Eriogonum","Eriogonum umbellatum","seed mass","0.75","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429357
"43","Eriogonum","Eriogonum giganteum","seed mass","0.484","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429358
"44","Eriogonum","Eriogonum latifolium","seed mass","0.955","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429359
"45","Eriogonum","Eriogonum umbellatum","leaf carbon content per leaf dry mass","463.566865","mg.g-1","carbon concentration of oven-dried (70ÃÂ°C for 72 hours) tissue",38.89702,-106.9792,2815,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Approximately 1 mile north on Washington Gulch Road from Rte 135 north of Crested Butte CO.","public",3108454
"46","Eriogonum","Eriogonum umbellatum","leaf phosphorus content per leaf dry mass","1.76243","mg.g-1",NA,38.89702,-106.9792,2815,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Approximately 1 mile north on Washington Gulch Road from Rte 135 north of Crested Butte CO.","public",4298658
"47","Eriogonum","Eriogonum fasciculatum","leaf photosynthetic rate per leaf area","4.4","Âµmol.m-2.s-1",NA,37.02,-113.83,1215,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","United States","Utah",NA,"public",4295345
"48","Eriogonum","Eriogonum fasciculatum","leaf carbon content per leaf nitrogen content","8.846",NA,NA,37.02,-113.83,1215,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","United States","Utah",NA,"public",4295346
"49","Eriogonum","Eriogonum umbellatum","leaf nitrogen content per leaf dry mass","30.758","mg.g-1","Total amount of N per unit of dry leaf mass - Cornelissen et al. 2003",38.89702,-106.9792,2815,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Approximately 1 mile north on Washington Gulch Road from Rte 135 north of Crested Butte CO.","public",4300921
"50","Eriogonum","Eriogonum umbellatum","leaf carbon content per leaf dry mass","462.215404","mg.g-1","carbon concentration of oven-dried (70ÃÂ°C for 72 hours) tissue",38.89702,-106.9792,2815,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Approximately 1 mile north on Washington Gulch Road from Rte 135 north of Crested Butte CO.","public",4302661
"51","Eriogonum","Eriogonum umbellatum","leaf nitrogen content per leaf dry mass","36.845","mg.g-1","Total amount of N per unit of dry leaf mass - Cornelissen et al. 2003",38.89702,-106.9792,2815,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Approximately 1 mile north on Washington Gulch Road from Rte 135 north of Crested Butte CO.","public",4302672
"52","Eriogonum","Eriogonum umbellatum","leaf phosphorus content per leaf dry mass","2.41092","mg.g-1",NA,38.89702,-106.9792,2815,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Approximately 1 mile north on Washington Gulch Road from Rte 135 north of Crested Butte CO.","public",4302682
"53","Eriogonum","Eriogonum umbellatum","leaf nitrogen content per leaf dry mass","29.22","mg.g-1","Total amount of N per unit of dry leaf mass - Cornelissen et al. 2003",38.89702,-106.9792,2815,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Approximately 1 mile north on Washington Gulch Road from Rte 135 north of Crested Butte CO.","public",4302683
"54","Eriogonum","Eriogonum umbellatum","leaf phosphorus content per leaf dry mass","2.58053","mg.g-1",NA,38.89702,-106.9792,2815,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Approximately 1 mile north on Washington Gulch Road from Rte 135 north of Crested Butte CO.","public",4302684
