"","scrubbed_genus","scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","project_pi","region","country","state_province","locality_description","access","id"
"14","Inga","Inga thibaudiana","whole plant growth form","tree",NA,NA,10.4334,-84.0334,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1816111
"15","Inga","Inga thibaudiana","whole plant growth form","tree",NA,NA,10.3904,-84.1286,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1843399
"16","Inga","Inga sapindoides","whole plant growth form","tree",NA,NA,10.3904,-84.1286,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1850559
"17","Inga","Inga thibaudiana","whole plant growth form","tree",NA,NA,10.4334,-84.0334,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1872641
"18","Inga","Inga thibaudiana","whole plant growth form","tree",NA,NA,10.4565,-84.0681,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1885769
"19","Inga","Inga pauciflora","whole plant growth form","tree",NA,NA,9.1,-79.6,NA,NA,"James S. MIller",NA,"Panama",NA,NA,"public",1889759
"20","Inga","Inga umbellifera","whole plant growth form","tree",NA,NA,10.4263,-83.9958,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1902107
"21","Inga",NA,"whole plant growth form","tree",NA,NA,17.5778,-96.3333,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",1922444
"22","Inga",NA,"whole plant growth form","tree",NA,NA,8.5,-83.607,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",1941240
"23","Inga",NA,"whole plant growth form","tree",NA,NA,17.6208,-96.3667,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",1944673
"24","Inga","Inga alba","whole plant growth form","tree",NA,NA,10.4565,-84.0681,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1955706
"25","Inga","Inga thibaudiana","whole plant growth form","tree",NA,NA,10.399,-84.0995,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1966544
"26","Inga",NA,"leaf carbon content per leaf dry mass","472.747587","mg.g-1","carbon concentration of oven-dried (70ÃÂ°C for 72 hours) tissue",10.76667,-85.33333,761,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Costa Rica","Guanacaste","Area de Concervacion Guanacaste el Rincon de la Vieja. Sector Las Pailas.","public",3104842
"27","Inga","Inga skutchii","leaf area per leaf dry mass","21.823","m2.kg-1","LAcm2/(LDMmg*1g/1000mg)",8.666653,-83.5629,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3105257
"28","Inga","Inga skutchii","leaf area per leaf dry mass","12.944","m2.kg-1","LAcm2/(LDMmg*1g/1000mg)",8.701845,-83.5216,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3105265
"29","Inga","Inga skutchii","leaf thickness","0.17","mm","Mitutoyo 7321 dial thickness gauge",8.678274,-83.5743,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3105501
"30","Inga","Inga skutchii","leaf dry mass per leaf fresh mass","401.258","mg.g-1","LDMmg/LFMg",8.678274,-83.5743,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3105506
"31","Inga","Inga skutchii","leaf area","13981.5","mm2","LICOR-3100 area meter",8.703124,-83.5183,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3105559
"32","Inga","Inga skutchii","leaf area","6946.6","mm2","LICOR-3100 area meter",8.697774,-83.2143,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3107620
"33","Inga","Inga spectabilis","diameter at breast height (1.3 m)","12.5","cm",NA,NA,NA,120,"http://datadryad.org/resource/doi:10.5061/dryad.sv181","Plourde BT","btplourde@ucdavis.edu","Costa Rica","Heredia",NA,"public",3109941
"34","Inga","Inga alba","leaf nitrogen content per leaf dry mass","39.4","mg.g-1","Canopy N% was estimated with the Carnegie Airborne Observatory Airborne Taxonomic Mapping System (CAO-AToMs) onboard a Dornier 228 Aircraft. The sensor configuration used consisted of a high-fidelity imaging spectrometer (HiFIS) and a dual laser, waveform light detection and ranging (LiDAR) sensor.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.ck585","Balzotti CS","cbalzotti@carnegiescience.edu","Costa Rica","Puntarenas",NA,"public",3112463
"35","Inga","Inga spectabilis","leaf area","102313.3","mm2","LICOR-3100 area meter",8.699645,-83.5138,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3113024
"36","Inga","Inga skutchii","leaf nitrogen content per leaf dry mass","26","mg.g-1","Dry combustion Autoanalyzer following SC09-LSF-P06",8.697774,-83.2143,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3113142
"37","Inga","Inga skutchii","leaf area per leaf dry mass","26.904","m2.kg-1","LAcm2/(LDMmg*1g/1000mg)",8.701588,-83.5274,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3113957
"38","Inga","Inga thibaudiana","leaf area per leaf dry mass","17.3913","m2.kg-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.h9083","Paine CET","c.e.t.paine@stir.ac.uk","Costa Rica",NA,NA,"public",3117876
"39","Inga","Inga punctata","leaf nitrogen content per leaf dry mass","23.8","mg.g-1","Canopy N% was estimated with the Carnegie Airborne Observatory Airborne Taxonomic Mapping System (CAO-AToMs) onboard a Dornier 228 Aircraft. The sensor configuration used consisted of a high-fidelity imaging spectrometer (HiFIS) and a dual laser, waveform light detection and ranging (LiDAR) sensor.",NA,NA,50,"http://datadryad.org/resource/doi:10.5061/dryad.ck585","Balzotti CS","cbalzotti@carnegiescience.edu","Costa Rica","Puntarenas",NA,"public",3119178
"40","Inga","Inga skutchii","stem wood density","0.71","g.cm-3","Williamson, G. B. and M. C. Wiemann. 2010. Measuring wood specific gravity...Correctly. American Journal of Botany 97:519Â524.",8.678274,-83.5743,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3119250
"41","Inga","Inga goldmanii","leaf thickness","0.133","mm","lamina thickness is the thickness of the leaf lamina measured in regions that do not include primary or secondary veins.  Species means of the individual means of two leaves per individual for the lamina portion used in shearing test.",9.166667,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.8525","Westbrook JW","jwestbrook@ufl.edu","Panama","Panama",NA,"public",3122479
"42","Inga","Inga sertulifera","leaf nitrogen content per leaf dry mass","31.4","mg.g-1","Canopy N% was estimated with the Carnegie Airborne Observatory Airborne Taxonomic Mapping System (CAO-AToMs) onboard a Dornier 228 Aircraft. The sensor configuration used consisted of a high-fidelity imaging spectrometer (HiFIS) and a dual laser, waveform light detection and ranging (LiDAR) sensor.",NA,NA,50,"http://datadryad.org/resource/doi:10.5061/dryad.ck585","Balzotti CS","cbalzotti@carnegiescience.edu","Costa Rica","Puntarenas",NA,"public",3122483
"43","Inga","Inga pezizifera","stem wood density","0.44","g.cm-3",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.h9083","Paine CET","c.e.t.paine@stir.ac.uk","Costa Rica",NA,NA,"public",3126590
"44","Inga","Inga sinacae","leaf area per leaf dry mass","15.63","m2.kg-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.h9083","Paine CET","c.e.t.paine@stir.ac.uk","Mexico",NA,NA,"public",3130246
"45","Inga","Inga sinacae","leaf area per leaf dry mass","15.3655","m2.kg-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.h9083","Paine CET","c.e.t.paine@stir.ac.uk","Mexico",NA,NA,"public",3130249
"46","Inga","Inga skutchii","leaf fresh mass","1.586","g","Radwag WTB 200 Precision Balance",8.678274,-83.5743,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3149655
"47","Inga","Inga skutchii","leaf area per leaf dry mass","27.86","m2.kg-1","LAcm2/(LDMmg*1g/1000mg)",8.703293,-83.5306,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3150302
"48","Inga","Inga densiflora","leaf phosphorus content per leaf dry mass","1.87691","mg.g-1",NA,10.95428,-85.49187,685,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Costa Rica","Guanacaste","Area de Concervacion Guanacaste","public",3156192
"49","Inga","Inga densiflora","leaf phosphorus content per leaf dry mass","1.71357","mg.g-1",NA,10.95428,-85.49187,685,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Costa Rica","Guanacaste","Area de Concervacion Guanacaste","public",3156125
"50","Inga","Inga pezizifera","diameter at breast height (1.3 m)","18.4","cm",NA,NA,NA,120,"http://datadryad.org/resource/doi:10.5061/dryad.sv181","Plourde BT","btplourde@ucdavis.edu","Costa Rica","Heredia",NA,"public",3156198
"51","Inga","Inga pezizifera","diameter at breast height (1.3 m)","37.8","cm",NA,NA,NA,120,"http://datadryad.org/resource/doi:10.5061/dryad.sv181","Plourde BT","btplourde@ucdavis.edu","Costa Rica","Heredia",NA,"public",3156199
"52","Inga","Inga pezizifera","diameter at breast height (1.3 m)","39.4","cm",NA,NA,NA,120,"http://datadryad.org/resource/doi:10.5061/dryad.sv181","Plourde BT","btplourde@ucdavis.edu","Costa Rica","Heredia",NA,"public",3156200
"53","Inga","Inga skutchii","leaf area","13916.8","mm2","LICOR-3100 area meter",8.69658,-83.2053,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3159614
"54","Inga","Inga skutchii","leaf area","16557.8","mm2","LICOR-3100 area meter",8.69658,-83.2053,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3159644
"55","Inga","Inga goldmanii","seed mass","1167.4","mg",NA,9.15,-79.85,NA,"http://datadryad.org/resource/doi:10.5061/dryad.90f03","Fricke EC","ecfricke@iastate.edu","Panama","Panama",NA,"public",3159817
"56","Inga","Inga skutchii","leaf fresh mass","1.506","g","Radwag WTB 200 Precision Balance",8.701588,-83.5274,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3159967
"57","Inga","Inga skutchii","leaf fresh mass","2.171","g","Radwag WTB 200 Precision Balance",8.701845,-83.5216,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3159974
"58","Inga","Inga skutchii","leaf thickness","0.12","mm","Mitutoyo 7321 dial thickness gauge",8.703124,-83.5183,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3160022
"59","Inga","Inga skutchii","leaf dry mass","0.78","g","Radwag WTB 200 Precision Balance",8.678274,-83.5743,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3160119
"60","Inga","Inga skutchii","leaf dry mass per leaf fresh mass","375","mg.g-1","LDMmg/LFMg",8.697774,-83.2143,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3160193
"61","Inga","Inga skutchii","diameter at breast height (1.3 m)","8.1","cm","diameter tape",8.666653,-83.5629,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3160198
"62","Inga","Inga skutchii","leaf phosphorus content per leaf dry mass","1.3","mg.g-1","content by wet digestion with HNO3 and inductively coupled plasma-optical emission spectrometry (ICP-OES)",8.701588,-83.5274,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3160258
"63","Inga","Inga acuminata","seed mass","186.05","mg","Mean seed dry mass, measured with a digital scale after drying at 60 C, where seed is defined to include the endosperm and embryo only.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.69ph0","Kraft TS","thomas.s.kraft@dartmouth.edu","Panama",NA,NA,"public",3160674
"64","Inga","Inga goldmanii","leaf area","11960","mm2","Area of dry blade calculated on photographies",NA,NA,NA,NA,"Dana Royer","droyer@wesleyan.edu","Panama",NA,NA,"public",3160700
"65","Inga","Inga brevipedicellata","stem wood density","0.58","g.cm-3",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.234","Lopez-Gonzalez G","G.Lopez-Gonzalez@leeds.ac.uk","Mexico",NA,NA,"public",3160683
"66","Inga","Inga goldmanii","seed mass","990.172","mg","Mean seed dry mass, measured with a digital scale after drying at 60 C, where seed is defined to include the endosperm and embryo only.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.69ph0","Kraft TS","thomas.s.kraft@dartmouth.edu","Panama",NA,NA,"public",3160691
"67","Inga",NA,"stem wood density","0.77","g.cm-3",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.234","Lopez-Gonzalez G","G.Lopez-Gonzalez@leeds.ac.uk","Mexico",NA,NA,"public",3160694
"68","Inga","Inga marginata","seed length","9.4","mm",NA,9.15,-79.85,NA,"http://datadryad.org/resource/doi:10.5061/dryad.90f03","Fricke EC","ecfricke@iastate.edu","Panama","Panama",NA,"public",3160721
"69","Inga","Inga sapindoides","seed mass","406.354","mg","Mean seed dry mass, measured with a digital scale after drying at 60 C, where seed is defined to include the endosperm and embryo only.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.69ph0","Kraft TS","thomas.s.kraft@dartmouth.edu","Panama",NA,NA,"public",3160738
"70","Inga","Inga ruiziana","seed mass","230.323","mg","Mean seed dry mass, measured with a digital scale after drying at 60 C, where seed is defined to include the endosperm and embryo only.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.69ph0","Kraft TS","thomas.s.kraft@dartmouth.edu","Panama",NA,NA,"public",3160743
"71","Inga","Inga skutchii","leaf area","12011.4","mm2","LICOR-3100 area meter",8.666653,-83.5629,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3160748
"72","Inga","Inga mortoniana","leaf nitrogen content per leaf dry mass","25.208","mg.g-1","Total amount of N per unit of dry leaf mass - Cornelissen et al. 2003",10.98407,-85.42447,650,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Costa Rica","Guanacaste","Area de Concervacion Guanacaste Pitilla Station","public",3163345
"73","Inga","Inga mortoniana","leaf nitrogen content per leaf dry mass","34.52856","mg.g-1","Total amount of N per unit of dry leaf mass - Cornelissen et al. 2003",10.9285,-85.4653,1225,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Costa Rica","Guanacaste"," 1 km above Cacao Biological Station. Pacific slope of Cacao Volcano.","public",3163420
"74","Inga","Inga sapindoides","leaf carbon content per leaf dry mass","503.784","mg.g-1","carbon concentration of oven-dried (70ÃÂ°C for 72 hours) tissue",10.98407,-85.42447,650,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Costa Rica","Guanacaste","Area de Concervacion Guanacaste Pitilla Station","public",3163491
"75","Inga","Inga spectabilis","leaf area","61284.2","mm2","LICOR-3100 area meter",8.677749,-83.5041,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3168013
"76","Inga","Inga spectabilis","leaf thickness","0.27","mm","Mitutoyo 7321 dial thickness gauge",8.700317,-83.1956,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3168198
"77","Inga","Inga skutchii","leaf area per leaf dry mass","29.489","m2.kg-1","LAcm2/(LDMmg*1g/1000mg)",8.701845,-83.5216,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3168205
"78","Inga","Inga skutchii","leaf dry mass","0.66","g","Radwag WTB 200 Precision Balance",8.697774,-83.2143,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3168475
"79","Inga","Inga skutchii","leaf thickness","0.23","mm","Mitutoyo 7321 dial thickness gauge",8.677521,-83.5726,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3168481
"80","Inga","Inga spectabilis","leaf area per leaf dry mass","9.8166","m2.kg-1","LAcm2/(LDMmg*1g/1000mg)",8.677749,-83.5041,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3168720
"81","Inga","Inga spectabilis","leaf fresh mass","12.347","g","Radwag WTB 200 Precision Balance",8.701857,-83.5215,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3167066
"82","Inga","Inga spectabilis","leaf dry mass","7.154","g","Radwag WTB 200 Precision Balance",8.720954,-83.4911,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3167092
"83","Inga","Inga spectabilis","leaf fresh mass","16.268","g","Radwag WTB 200 Precision Balance",8.720954,-83.4911,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3167739
"84","Inga","Inga spectabilis","leaf fresh mass","23.43","g","Radwag WTB 200 Precision Balance",8.720954,-83.4911,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3167808
"85","Inga","Inga spectabilis","leaf area","50961.2","mm2","LICOR-3100 area meter",8.677749,-83.5041,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3167862
"86","Inga","Inga spectabilis","leaf area","69448.1","mm2","LICOR-3100 area meter",8.677749,-83.5041,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3167875
"87","Inga","Inga spectabilis","leaf area","91647.6","mm2","LICOR-3100 area meter",8.677749,-83.5041,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3168031
"88","Inga","Inga spectabilis","leaf thickness","0.36","mm","Mitutoyo 7321 dial thickness gauge",8.662326,-83.1981,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3168049
"89","Inga","Inga spectabilis","leaf thickness","0.38","mm","Mitutoyo 7321 dial thickness gauge",8.683806,-83.5061,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3168136
"90","Inga","Inga skutchii","leaf dry mass","0.46","g","Radwag WTB 200 Precision Balance",8.678274,-83.5743,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3168695
"91","Inga","Inga skutchii","leaf dry mass per leaf fresh mass","441.43","mg.g-1","LDMmg/LFMg",8.677521,-83.5726,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3168712
"92","Inga","Inga ruiziana","leaf area","4510","mm2","Area of dry blade calculated on photographies",NA,NA,NA,NA,"Dana Royer","droyer@wesleyan.edu","Panama",NA,NA,"public",3168767
"93","Inga","Inga umbellifera","seed mass","294.342","mg","Mean seed dry mass, measured with a digital scale after drying at 60 C, where seed is defined to include the endosperm and embryo only.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.69ph0","Kraft TS","thomas.s.kraft@dartmouth.edu","Panama",NA,NA,"public",3168777
"94","Inga","Inga skutchii","leaf fresh mass","2.007","g","Radwag WTB 200 Precision Balance",8.678274,-83.5743,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3170435
"95","Inga","Inga skutchii","leaf area","19493.4","mm2","LICOR-3100 area meter",8.678274,-83.5743,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3172656
"96","Inga","Inga skutchii","leaf area per leaf dry mass","23.66","m2.kg-1","LAcm2/(LDMmg*1g/1000mg)",8.678274,-83.5743,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3179703
"97","Inga","Inga spectabilis","leaf area","65717.2","mm2","LICOR-3100 area meter",8.683806,-83.5061,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3183102
"98","Inga","Inga skutchii","leaf area per leaf dry mass","22.852","m2.kg-1","LAcm2/(LDMmg*1g/1000mg)",8.701845,-83.5216,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3185079
"99","Inga",NA,"leaf area","1140","mm2","Area of dry blade calculated on photographies",NA,NA,NA,NA,"Dana Royer","droyer@wesleyan.edu","Panama",NA,NA,"public",3195048
"100","Inga","Inga marginata","seed mass","252.5","mg",NA,9.15,-79.85,NA,"http://datadryad.org/resource/doi:10.5061/dryad.90f03","Fricke EC","ecfricke@iastate.edu","Panama","Panama",NA,"public",3196614
"101","Inga",NA,"leaf phosphorus content per leaf dry mass","1.17009729","mg.g-1",NA,10.76667,-85.33333,761,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Costa Rica","Guanacaste","Area de Concervacion Guanacaste el Rincon de la Vieja. Sector Las Pailas.","public",3196690
"102","Inga","Inga alba","leaf nitrogen content per leaf dry mass","26.5","mg.g-1","Canopy N% was estimated with the Carnegie Airborne Observatory Airborne Taxonomic Mapping System (CAO-AToMs) onboard a Dornier 228 Aircraft. The sensor configuration used consisted of a high-fidelity imaging spectrometer (HiFIS) and a dual laser, waveform light detection and ranging (LiDAR) sensor.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.ck585","Balzotti CS","cbalzotti@carnegiescience.edu","Costa Rica","Puntarenas",NA,"public",3196695
"103","Inga","Inga alba","leaf nitrogen content per leaf dry mass","37.8","mg.g-1","Canopy N% was estimated with the Carnegie Airborne Observatory Airborne Taxonomic Mapping System (CAO-AToMs) onboard a Dornier 228 Aircraft. The sensor configuration used consisted of a high-fidelity imaging spectrometer (HiFIS) and a dual laser, waveform light detection and ranging (LiDAR) sensor.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.ck585","Balzotti CS","cbalzotti@carnegiescience.edu","Costa Rica","Puntarenas",NA,"public",3196701
"104","Inga","Inga goldmanii","Leaf lamina fracture toughness","555.75","J.m-2","lamina fracture toughness is the work to fracture leaf tissue divided by fracture area (lamina thickness * length of fracture). Species means of the individual means of two leaves per individual.",9.166667,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.8525","Westbrook JW","jwestbrook@ufl.edu","Panama","Panama",NA,"public",3196747
"105","Inga","Inga nobilis","leaf thickness","0.152","mm","lamina thickness is the thickness of the leaf lamina measured in regions that do not include primary or secondary veins.  Species means of the individual means of two leaves per individual for the lamina portion used in shearing test.",9.166667,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.8525","Westbrook JW","jwestbrook@ufl.edu","Panama","Panama",NA,"public",3196763
"106","Inga","Inga goldmanii","seed length","18.7","mm",NA,9.15,-79.85,NA,"http://datadryad.org/resource/doi:10.5061/dryad.90f03","Fricke EC","ecfricke@iastate.edu","Panama","Panama",NA,"public",3196795
"107","Inga","Inga punctata","leaf nitrogen content per leaf dry mass","28.6","mg.g-1","Canopy N% was estimated with the Carnegie Airborne Observatory Airborne Taxonomic Mapping System (CAO-AToMs) onboard a Dornier 228 Aircraft. The sensor configuration used consisted of a high-fidelity imaging spectrometer (HiFIS) and a dual laser, waveform light detection and ranging (LiDAR) sensor.",NA,NA,50,"http://datadryad.org/resource/doi:10.5061/dryad.ck585","Balzotti CS","cbalzotti@carnegiescience.edu","Costa Rica","Puntarenas",NA,"public",3196803
"108","Inga","Inga sapindoides","leaf nitrogen content per leaf dry mass","30.2","mg.g-1","Canopy N% was estimated with the Carnegie Airborne Observatory Airborne Taxonomic Mapping System (CAO-AToMs) onboard a Dornier 228 Aircraft. The sensor configuration used consisted of a high-fidelity imaging spectrometer (HiFIS) and a dual laser, waveform light detection and ranging (LiDAR) sensor.",NA,NA,50,"http://datadryad.org/resource/doi:10.5061/dryad.ck585","Balzotti CS","cbalzotti@carnegiescience.edu","Costa Rica","Puntarenas",NA,"public",3196809
"109","Inga","Inga spectabilis","leaf area","36972.3","mm2","LICOR-3100 area meter",8.701857,-83.5215,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3203301
