"","scrubbed_genus","scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","project_pi","region","country","state_province","locality_description","access","id"
"21","Sanguisorba","Sanguisorba minor","seed mass","2.13","mg","data compilation; average of 1000 seeds",NA,NA,NA,"http://www.kew.org/data/sid ","Liu, K., Eastwood, R.J., Flynn, S., Turner, R.M., and Stuppy, W.H.","sid@kew.org ",NA,NA,NA,"public",3133112
"22","Sanguisorba","Sanguisorba minor","seed mass","10.4","mg","data compilation; average of 1000 seeds",NA,NA,NA,"http://www.kew.org/data/sid ","Liu, K., Eastwood, R.J., Flynn, S., Turner, R.M., and Stuppy, W.H.","sid@kew.org ",NA,NA,NA,"public",3133138
"23","Sanguisorba","Sanguisorba minor","leaf area per leaf dry mass","16.97","m2.kg-1","area/dry mass (Cornelissen et al. 2003)",NA,NA,NA,"http://www.leda-traitbase.org/LEDAportal/","Michael Kleyer","michael.kleyer@uni-oldenburg.de",NA,NA,NA,"public",3133147
"24","Sanguisorba","Sanguisorba minor","leaf area per leaf dry mass","19.4","m2.kg-1","area/dry mass (Cornelissen et al. 2003)",NA,NA,NA,"http://www.leda-traitbase.org/LEDAportal/","Michael Kleyer","michael.kleyer@uni-oldenburg.de",NA,NA,NA,"public",3133197
"25","Sanguisorba","Sanguisorba minor","whole plant growth form","forb",NA,NA,NA,NA,NA,NA,"Angela Moles","a.moles@unsw.edu.au",NA,NA,NA,"public",3143112
"26","Sanguisorba","Sanguisorba minor","seed mass","4.11","mg","data compilation; average of 1000 seeds",NA,NA,NA,"http://www.kew.org/data/sid ","Liu, K., Eastwood, R.J., Flynn, S., Turner, R.M., and Stuppy, W.H.","sid@kew.org ",NA,NA,NA,"public",3135380
"27","Sanguisorba","Sanguisorba minor","whole plant height","0.235","m",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.p3057","DostÃ¡l P","petr.dostal@ibot.cas.cz","Germany",NA,NA,"public",3171733
"28","Sanguisorba","Sanguisorba minor","leaf thickness","0.144166667","mm","Leaf thickness was measured with a digital calliper.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.p3057","DostÃ¡l P","petr.dostal@ibot.cas.cz","Germany",NA,NA,"public",3171734
"29","Sanguisorba","Sanguisorba minor","leaf thickness","0.184666667","mm","Leaf thickness was measured with a digital calliper.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.p3057","DostÃ¡l P","petr.dostal@ibot.cas.cz","Germany",NA,NA,"public",3171735
"30","Sanguisorba","Sanguisorba minor","leaf area per leaf dry mass","11.24819541","m2.kg-1","Leaf area was measured with a leaf area meter (LI-3100C; LI-COR, DMP Ltd, Fehraltorf, Switzerland) and divided by leaf dry mass to calculate SLA.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.p3057","DostÃ¡l P","petr.dostal@ibot.cas.cz","Germany",NA,NA,"public",3180508
"31","Sanguisorba","Sanguisorba minor","leaf dry mass per leaf fresh mass","358.4544072","mg.g-1","LDMC was calculated as leaf dry mass divided by leaf fresh mass.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.p3057","DostÃ¡l P","petr.dostal@ibot.cas.cz","Germany",NA,NA,"public",3209740
"32","Sanguisorba","Sanguisorba minor","seed mass","4.66","mg","data compilation; average of 1000 seeds",NA,NA,NA,"http://www.kew.org/data/sid ","Liu, K., Eastwood, R.J., Flynn, S., Turner, R.M., and Stuppy, W.H.","sid@kew.org ",NA,NA,NA,"public",3242857
"33","Sanguisorba","Sanguisorba minor","whole plant height","0.4","m","Maximum height",NA,NA,NA,NA,"J. P. Grime, J. G. Hodgson and R. Hunt","j.p.grime@sheffield.ac.uk","United Kingdom",NA,NA,"public",3260361
"34","Sanguisorba","Sanguisorba minor","leaf area per leaf dry mass","11.40313184","m2.kg-1","Leaf area was measured with a leaf area meter (LI-3100C; LI-COR, DMP Ltd, Fehraltorf, Switzerland) and divided by leaf dry mass to calculate SLA.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.p3057","DostÃ¡l P","petr.dostal@ibot.cas.cz","Germany",NA,NA,"public",3486413
"35","Sanguisorba","Sanguisorba stipulata","whole plant growth form","herb",NA,NA,NA,NA,NA,NA,"Xu M","mingxu@crssa.rutgers.edu","China",NA,NA,"public",3833659
"36","Sanguisorba","Sanguisorba tenuifolia","whole plant growth form","grass",NA,NA,NA,NA,NA,"https://www.researchgate.net/profile/Gaoming_Jiang3/publication/225745699_Response_of_photosynthesis_of_different_plant_functional_types_to_environmental_changes_along_Northeast_China_Transect/links/54ca224e0cf2002b93cab382.pdf","Jiang G","jgm@ht.rol.cn.net","China",NA,NA,"public",3850400
"37","Sanguisorba","Sanguisorba minor","whole plant growth form","herb",NA,NA,NA,NA,NA,"https://www.nature.com/nature/journal/v428/n6985/abs/nature02403.html","Wright IJ","iwright@rna.bio.mq.edu.au",NA,NA,NA,"public",3858752
"38","Sanguisorba","Sanguisorba minor","whole plant growth form","herb",NA,NA,NA,NA,NA,"https://www.nature.com/nature/journal/v428/n6985/abs/nature02403.html","Wright IJ","iwright@rna.bio.mq.edu.au",NA,NA,NA,"public",3858825
"39","Sanguisorba","Sanguisorba officinalis","whole plant growth form","herb",NA,NA,NA,NA,NA,"https://www.nature.com/nature/journal/v428/n6985/abs/nature02403.html","Wright IJ","iwright@rna.bio.mq.edu.au",NA,NA,NA,"public",3859883
"40","Sanguisorba","Sanguisorba minor","seed mass","13.7","mg","data compilation; average of 1000 seeds",NA,NA,NA,"http://www.kew.org/data/sid ","Liu, K., Eastwood, R.J., Flynn, S., Turner, R.M., and Stuppy, W.H.","sid@kew.org ",NA,NA,NA,"public",3899541
"41","Sanguisorba","Sanguisorba tenuifolia","whole plant woodiness","herbaceous",NA,NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.63q27.2","Zanne AE","aezanne@gmail.com",NA,NA,NA,"public",3899740
"42","Sanguisorba","Sanguisorba minor","seed mass","8.9","mg","data compilation; average of 1000 seeds",NA,NA,NA,"http://www.kew.org/data/sid ","Liu, K., Eastwood, R.J., Flynn, S., Turner, R.M., and Stuppy, W.H.","sid@kew.org ",NA,NA,NA,"public",3901095
"43","Sanguisorba","Sanguisorba minor","seed mass","8.9","mg","data compilation; average of 1000 seeds",NA,NA,NA,"http://www.kew.org/data/sid ","Liu, K., Eastwood, R.J., Flynn, S., Turner, R.M., and Stuppy, W.H.","sid@kew.org ",NA,NA,NA,"public",3901098
"44","Sanguisorba","Sanguisorba minor","leaf area per leaf dry mass","21.362","m2.kg-1","area/dry mass (Cornelissen et al. 2003)",NA,NA,NA,"http://www.leda-traitbase.org/LEDAportal/","Michael Kleyer","michael.kleyer@uni-oldenburg.de",NA,NA,NA,"public",3901099
"45","Sanguisorba","Sanguisorba minor","seed mass","2.13","mg","data compilation; average of 1000 seeds",NA,NA,NA,"http://www.kew.org/data/sid ","Liu, K., Eastwood, R.J., Flynn, S., Turner, R.M., and Stuppy, W.H.","sid@kew.org ",NA,NA,NA,"public",3901122
"46","Sanguisorba","Sanguisorba minor","seed mass","9.1","mg","data compilation; average of 1000 seeds",NA,NA,NA,"http://www.kew.org/data/sid ","Liu, K., Eastwood, R.J., Flynn, S., Turner, R.M., and Stuppy, W.H.","sid@kew.org ",NA,NA,NA,"public",3901138
"47","Sanguisorba","Sanguisorba officinalis","seed mass","2.86","mg","data compilation; average of 1000 seeds",NA,NA,NA,"http://www.kew.org/data/sid ","Liu, K., Eastwood, R.J., Flynn, S., Turner, R.M., and Stuppy, W.H.","sid@kew.org ",NA,NA,NA,"public",3925233
"48","Sanguisorba","Sanguisorba officinalis","seed mass","0.887","mg","data compilation; average of 1000 seeds",NA,NA,NA,"http://www.kew.org/data/sid ","Liu, K., Eastwood, R.J., Flynn, S., Turner, R.M., and Stuppy, W.H.","sid@kew.org ",NA,NA,NA,"public",3925253
"49","Sanguisorba","Sanguisorba officinalis","seed mass","2.66","mg","data compilation; average of 1000 seeds",NA,NA,NA,"http://www.kew.org/data/sid ","Liu, K., Eastwood, R.J., Flynn, S., Turner, R.M., and Stuppy, W.H.","sid@kew.org ",NA,NA,NA,"public",3925255
"50","Sanguisorba","Sanguisorba officinalis","seed mass","2.35","mg","data compilation; average of 1000 seeds",NA,NA,NA,"http://www.kew.org/data/sid ","Liu, K., Eastwood, R.J., Flynn, S., Turner, R.M., and Stuppy, W.H.","sid@kew.org ",NA,NA,NA,"public",3925256
"51","Sanguisorba","Sanguisorba officinalis","seed mass","1.92","mg","data compilation; average of 1000 seeds",NA,NA,NA,"http://www.kew.org/data/sid ","Liu, K., Eastwood, R.J., Flynn, S., Turner, R.M., and Stuppy, W.H.","sid@kew.org ",NA,NA,NA,"public",3925259
"52","Sanguisorba","Sanguisorba officinalis","seed mass","2.7","mg","data compilation; average of 1000 seeds",NA,NA,NA,"http://www.kew.org/data/sid ","Liu, K., Eastwood, R.J., Flynn, S., Turner, R.M., and Stuppy, W.H.","sid@kew.org ",NA,NA,NA,"public",3925350
"53","Sanguisorba","Sanguisorba officinalis","seed mass","2.7","mg","data compilation; average of 1000 seeds",NA,NA,NA,"http://www.kew.org/data/sid ","Liu, K., Eastwood, R.J., Flynn, S., Turner, R.M., and Stuppy, W.H.","sid@kew.org ",NA,NA,NA,"public",3925353
"54","Sanguisorba","Sanguisorba officinalis","seed mass","2.7","mg","data compilation; average of 1000 seeds",NA,NA,NA,"http://www.kew.org/data/sid ","Liu, K., Eastwood, R.J., Flynn, S., Turner, R.M., and Stuppy, W.H.","sid@kew.org ",NA,NA,NA,"public",3925781
"55","Sanguisorba","Sanguisorba occidentalis","seed mass","1.887","mg","data compilation; average of 1000 seeds",NA,NA,NA,"http://www.kew.org/data/sid ","Liu, K., Eastwood, R.J., Flynn, S., Turner, R.M., and Stuppy, W.H.","sid@kew.org ",NA,NA,NA,"public",3926003
"56","Sanguisorba","Sanguisorba occidentalis","seed mass","1.855","mg","data compilation; average of 1000 seeds",NA,NA,NA,"http://www.kew.org/data/sid ","Liu, K., Eastwood, R.J., Flynn, S., Turner, R.M., and Stuppy, W.H.","sid@kew.org ",NA,NA,NA,"public",3925983
"57","Sanguisorba","Sanguisorba albiflora","whole plant woodiness","herbaceous",NA,NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.63q27.2","Zanne AE","aezanne@gmail.com",NA,NA,NA,"public",3925995
"58","Sanguisorba","Sanguisorba filiformis","whole plant woodiness","herbaceous",NA,NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.63q27.2","Zanne AE","aezanne@gmail.com",NA,NA,NA,"public",3925996
"59","Sanguisorba","Sanguisorba hakusanensis","whole plant woodiness","herbaceous",NA,NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.63q27.2","Zanne AE","aezanne@gmail.com",NA,NA,NA,"public",3925997
"60","Sanguisorba","Sanguisorba japonensis","whole plant woodiness","herbaceous",NA,NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.63q27.2","Zanne AE","aezanne@gmail.com",NA,NA,NA,"public",3925999
"61","Sanguisorba","Sanguisorba minor","whole plant woodiness","herbaceous",NA,NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.63q27.2","Zanne AE","aezanne@gmail.com",NA,NA,NA,"public",3926001
"62","Sanguisorba","Sanguisorba obtusa","whole plant woodiness","herbaceous",NA,NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.63q27.2","Zanne AE","aezanne@gmail.com",NA,NA,NA,"public",3926002
"63","Sanguisorba","Sanguisorba officinalis","whole plant woodiness","herbaceous",NA,NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.63q27.2","Zanne AE","aezanne@gmail.com",NA,NA,NA,"public",3926004
"64","Sanguisorba","Sanguisorba stipulata","whole plant woodiness","herbaceous",NA,NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.63q27.2","Zanne AE","aezanne@gmail.com",NA,NA,NA,"public",3926005
"65","Sanguisorba","Sanguisorba minor","maximum whole plant height","0.4","m",NA,NA,NA,NA,NA,"Angela Moles","a.moles@unsw.edu.au",NA,NA,NA,"public",3966504
"66","Sanguisorba","Sanguisorba officinalis","leaf area","1253","mm2","actual measurement (following LEDA data standards)",NA,NA,NA,"http://www.leda-traitbase.org/LEDAportal/","K. Thompson","ken.thompson@sheffield.ac.uk","United Kingdom",NA,NA,"public",4428833
"67","Sanguisorba","Sanguisorba officinalis","leaf area","2641","mm2","actual measurement (following LEDA data standards)",NA,NA,NA,"http://www.leda-traitbase.org/LEDAportal/","K. Thompson","ken.thompson@sheffield.ac.uk","United Kingdom",NA,NA,"public",4428835
"68","Sanguisorba","Sanguisorba officinalis","leaf area","3224","mm2","actual measurement (following LEDA data standards)",NA,NA,NA,"http://www.leda-traitbase.org/LEDAportal/","K. Thompson","ken.thompson@sheffield.ac.uk","United Kingdom",NA,NA,"public",4428837
"69","Sanguisorba","Sanguisorba minor","leaf area","5713","mm2","actual measurement (following LEDA data standards)",NA,NA,NA,"http://www.leda-traitbase.org/LEDAportal/","K. Thompson","ken.thompson@sheffield.ac.uk","United Kingdom",NA,NA,"public",4428843
"70","Sanguisorba","Sanguisorba minor","leaf area","3828","mm2","actual measurement (following LEDA data standards)",NA,NA,NA,"http://www.leda-traitbase.org/LEDAportal/","K. Thompson","ken.thompson@sheffield.ac.uk","United Kingdom",NA,NA,"public",4428844
"71","Sanguisorba","Sanguisorba minor","leaf area","1826","mm2","actual measurement (following LEDA data standards)",NA,NA,NA,"http://www.leda-traitbase.org/LEDAportal/","K. Thompson","ken.thompson@sheffield.ac.uk","United Kingdom",NA,NA,"public",4428845
"72","Sanguisorba","Sanguisorba minor","leaf area","1130","mm2","actual measurement (following LEDA data standards)",NA,NA,NA,"http://www.leda-traitbase.org/LEDAportal/","K. Thompson","ken.thompson@sheffield.ac.uk","United Kingdom",NA,NA,"public",4428846
"73","Sanguisorba","Sanguisorba microcephala","whole plant growth form","Herb",NA,"Species with multiple growth form classifications were assigned the growth form classification agreed upon by the majority (>2/3) of sources. Species with ambiguous or otherwise not interpretable growth form assignments were excluded from the final dataset but are made available with the original data.",NA,NA,NA,"http://onlinelibrary.wiley.com/doi/10.1002/ecy.1569/abstract","Engemann, K","engemann@bios.au.dk",NA,NA,NA,"public",4447468
"74","Sanguisorba","Sanguisorba minor","whole plant growth form diversity","Herb",NA,"Species with multiple growth form classifications were assigned the growth form classification agreed upon by the majority (>2/3) of sources. Species with ambiguous or otherwise not interpretable growth form assignments were excluded from the final dataset but are made available with the original data.",NA,NA,NA,"http://onlinelibrary.wiley.com/doi/10.1002/ecy.1569/abstract","Engemann, K","engemann@bios.au.dk",NA,NA,NA,"public",4447469
"75","Sanguisorba","Sanguisorba officinalis","whole plant growth form","Herb",NA,"Species with multiple growth form classifications were assigned the growth form classification agreed upon by the majority (>2/3) of sources. Species with ambiguous or otherwise not interpretable growth form assignments were excluded from the final dataset but are made available with the original data.",NA,NA,NA,"http://onlinelibrary.wiley.com/doi/10.1002/ecy.1569/abstract","Engemann, K","engemann@bios.au.dk",NA,NA,NA,"public",4447470
"76","Sanguisorba","Sanguisorba annua","whole plant growth form diversity","Herb",NA,"Species with multiple growth form classifications were assigned the growth form classification agreed upon by the majority (>2/3) of sources. Species with ambiguous or otherwise not interpretable growth form assignments were excluded from the final dataset but are made available with the original data.",NA,NA,NA,"http://onlinelibrary.wiley.com/doi/10.1002/ecy.1569/abstract","Engemann, K","engemann@bios.au.dk",NA,NA,NA,"public",4451751
"77","Sanguisorba","Sanguisorba stipulata","whole plant growth form diversity","Herb",NA,"Species with multiple growth form classifications were assigned the growth form classification agreed upon by the majority (>2/3) of sources. Species with ambiguous or otherwise not interpretable growth form assignments were excluded from the final dataset but are made available with the original data.",NA,NA,NA,"http://onlinelibrary.wiley.com/doi/10.1002/ecy.1569/abstract","Engemann, K","engemann@bios.au.dk",NA,NA,NA,"public",4452863
"78","Sanguisorba","Sanguisorba officinalis","whole plant growth form diversity","Herb",NA,"Species with multiple growth form classifications were assigned the growth form classification agreed upon by the majority (>2/3) of sources. Species with ambiguous or otherwise not interpretable growth form assignments were excluded from the final dataset but are made available with the original data.",NA,NA,NA,"http://onlinelibrary.wiley.com/doi/10.1002/ecy.1569/abstract","Engemann, K","engemann@bios.au.dk",NA,NA,NA,"public",4455500
"79","Sanguisorba","Sanguisorba annua","whole plant growth form","Herb",NA,"Species with multiple growth form classifications were assigned the growth form classification agreed upon by the majority (>2/3) of sources. Species with ambiguous or otherwise not interpretable growth form assignments were excluded from the final dataset but are made available with the original data.",NA,NA,NA,"http://onlinelibrary.wiley.com/doi/10.1002/ecy.1569/abstract","Engemann, K","engemann@bios.au.dk",NA,NA,NA,"public",4521594
"80","Sanguisorba","Sanguisorba canadensis","whole plant growth form","Herb",NA,"Species with multiple growth form classifications were assigned the growth form classification agreed upon by the majority (>2/3) of sources. Species with ambiguous or otherwise not interpretable growth form assignments were excluded from the final dataset but are made available with the original data.",NA,NA,NA,"http://onlinelibrary.wiley.com/doi/10.1002/ecy.1569/abstract","Engemann, K","engemann@bios.au.dk",NA,NA,NA,"public",4521602
"81","Sanguisorba","Sanguisorba canadensis","whole plant growth form diversity","Herb",NA,"Species with multiple growth form classifications were assigned the growth form classification agreed upon by the majority (>2/3) of sources. Species with ambiguous or otherwise not interpretable growth form assignments were excluded from the final dataset but are made available with the original data.",NA,NA,NA,"http://onlinelibrary.wiley.com/doi/10.1002/ecy.1569/abstract","Engemann, K","engemann@bios.au.dk",NA,NA,NA,"public",4521603
"82","Sanguisorba","Sanguisorba menziesii","whole plant growth form","Herb",NA,"Species with multiple growth form classifications were assigned the growth form classification agreed upon by the majority (>2/3) of sources. Species with ambiguous or otherwise not interpretable growth form assignments were excluded from the final dataset but are made available with the original data.",NA,NA,NA,"http://onlinelibrary.wiley.com/doi/10.1002/ecy.1569/abstract","Engemann, K","engemann@bios.au.dk",NA,NA,NA,"public",4521604
"83","Sanguisorba","Sanguisorba menziesii","whole plant growth form diversity","Herb",NA,"Species with multiple growth form classifications were assigned the growth form classification agreed upon by the majority (>2/3) of sources. Species with ambiguous or otherwise not interpretable growth form assignments were excluded from the final dataset but are made available with the original data.",NA,NA,NA,"http://onlinelibrary.wiley.com/doi/10.1002/ecy.1569/abstract","Engemann, K","engemann@bios.au.dk",NA,NA,NA,"public",4521605
"84","Sanguisorba","Sanguisorba microcephala","whole plant growth form diversity","Herb",NA,"Species with multiple growth form classifications were assigned the growth form classification agreed upon by the majority (>2/3) of sources. Species with ambiguous or otherwise not interpretable growth form assignments were excluded from the final dataset but are made available with the original data.",NA,NA,NA,"http://onlinelibrary.wiley.com/doi/10.1002/ecy.1569/abstract","Engemann, K","engemann@bios.au.dk",NA,NA,NA,"public",4521606
"85","Sanguisorba","Sanguisorba stipulata","whole plant growth form","Herb",NA,"Species with multiple growth form classifications were assigned the growth form classification agreed upon by the majority (>2/3) of sources. Species with ambiguous or otherwise not interpretable growth form assignments were excluded from the final dataset but are made available with the original data.",NA,NA,NA,"http://onlinelibrary.wiley.com/doi/10.1002/ecy.1569/abstract","Engemann, K","engemann@bios.au.dk",NA,NA,NA,"public",4521607
"86","Sanguisorba","Sanguisorba minor","whole plant growth form","Herb",NA,"Species with multiple growth form classifications were assigned the growth form classification agreed upon by the majority (>2/3) of sources. Species with ambiguous or otherwise not interpretable growth form assignments were excluded from the final dataset but are made available with the original data.",NA,NA,NA,"http://onlinelibrary.wiley.com/doi/10.1002/ecy.1569/abstract","Engemann, K","engemann@bios.au.dk",NA,NA,NA,"public",4521608
"87","Sanguisorba","Sanguisorba minor","whole plant height","0.15","m","actual measurement (following LEDA data standards) - maximum height",NA,NA,NA,"http://www.leda-traitbase.org/LEDAportal/","Michael Kleyer","michael.kleyer@uni-oldenburg.de",NA,NA,NA,"public",4559999
"88","Sanguisorba","Sanguisorba officinalis","whole plant height","0.3","m","actual measurement (following LEDA data standards) - maximum height",NA,NA,NA,"http://www.leda-traitbase.org/LEDAportal/","Michael Kleyer","michael.kleyer@uni-oldenburg.de",NA,NA,NA,"public",4576134
"89","Sanguisorba","Sanguisorba minor","plant flowering begin","5","month","first-flowering time",NA,NA,NA,"http://www.ufz.de/biolflor/index.jsp","Ingolf Kuhn","ingolf.kuehn@ufz.de",NA,NA,NA,"public",4577029
"90","Sanguisorba","Sanguisorba minor","leaf area per leaf dry mass","19.1","m2.kg-1","area/dry mass (Cornelissen et al. 2003)",NA,NA,NA,"http://www.leda-traitbase.org/LEDAportal/","Michael Kleyer","michael.kleyer@uni-oldenburg.de",NA,NA,NA,"public",4577335
"91","Sanguisorba","Sanguisorba minor","leaf area per leaf dry mass","21.89","m2.kg-1","area/dry mass (Cornelissen et al. 2003)",NA,NA,NA,"http://www.leda-traitbase.org/LEDAportal/","Michael Kleyer","michael.kleyer@uni-oldenburg.de",NA,NA,NA,"public",4578999
"92","Sanguisorba","Sanguisorba officinalis","plant flowering begin","6","month","first-flowering time",NA,NA,NA,"http://www.ufz.de/biolflor/index.jsp","Ingolf Kuhn","ingolf.kuehn@ufz.de",NA,NA,NA,"public",4586396
"93","Sanguisorba","Sanguisorba officinalis","leaf dry mass","0.044009889","g","actual measurement",NA,NA,NA,"http://www.leda-traitbase.org/LEDAportal/","Michael Kleyer","michael.kleyer@uni-oldenburg.de",NA,NA,NA,"public",4600059
"94","Sanguisorba","Sanguisorba minor","leaf area per leaf dry mass","21.362","m2.kg-1","area/dry mass (Cornelissen et al. 2003)",NA,NA,NA,"http://www.leda-traitbase.org/LEDAportal/","Michael Kleyer","michael.kleyer@uni-oldenburg.de",NA,NA,NA,"public",4600714
