"","scrubbed_genus","scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","project_pi","region","country","state_province","locality_description","access","id"
"23","Protium","Protium panamense","leaf thickness","0.18","mm","Mitutoyo 7321 dial thickness gauge",8.703144,-83.5295,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3169529
"24","Protium","Protium pecuniosum","leaf area per leaf dry mass","13.54","m2.kg-1","LAcm2/(LDMmg*1g/1000mg)",8.679569,-83.5771,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3169505
"25","Protium","Protium pecuniosum","leaf fresh mass","44.019","g","Radwag WTB 200 Precision Balance",8.679569,-83.5771,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3169516
"26","Protium","Protium glabrum","leaf area","27333.8","mm2","LICOR-3100 area meter",8.703296,-83.5181,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3169818
"27","Protium","Protium panamense","leaf dry mass","8.183","g","Radwag WTB 200 Precision Balance",8.679642,-83.1976,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3169727
"28","Protium","Protium pecuniosum","leaf thickness","0.2","mm","Mitutoyo 7321 dial thickness gauge",8.680389,-83.5772,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3169911
"29","Protium","Protium glabrum","leaf dry mass","1.287","g","Radwag WTB 200 Precision Balance",8.703296,-83.5181,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3170092
"30","Protium","Protium panamense","leaf dry mass per leaf fresh mass","383.922","mg.g-1","LDMmg/LFMg",8.679642,-83.1976,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3170260
"31","Protium","Protium panamense","leaf area per leaf dry mass","14.491","m2.kg-1","LAcm2/(LDMmg*1g/1000mg)",8.706607,-83.5248,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3170449
"32","Protium","Protium pecuniosum","leaf area","117960","mm2","LICOR-3100 area meter",8.702378,-83.2043,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3170443
"33","Protium","Protium pecuniosum","leaf fresh mass","26.269","g","Radwag WTB 200 Precision Balance",8.680389,-83.5772,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3170650
"34","Protium","Protium glabrum","leaf area","21483.8","mm2","LICOR-3100 area meter",8.703296,-83.5181,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3170679
"35","Protium","Protium pecuniosum","leaf dry mass","10.146","g","Radwag WTB 200 Precision Balance",8.680389,-83.5772,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3172110
"36","Protium","Protium panamense","leaf thickness","0.18","mm","Mitutoyo 7321 dial thickness gauge",8.706607,-83.5248,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3173005
"37","Protium","Protium pecuniosum","leaf dry mass per leaf fresh mass","508.093","mg.g-1","LDMmg/LFMg",8.706699,-83.5145,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3173012
"38","Protium","Protium panamense","leaf fresh mass","5","g","Radwag WTB 200 Precision Balance",8.699976,-83.2139,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3172714
"39","Protium","Protium pecuniosum","leaf dry mass","18.523","g","Radwag WTB 200 Precision Balance",8.721529,-83.5728,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3175697
"40","Protium","Protium panamense","leaf fresh mass","27.035","g","Radwag WTB 200 Precision Balance",8.705071,-83.5358,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3176730
"41","Protium","Protium pecuniosum","leaf thickness","0.21","mm","Mitutoyo 7321 dial thickness gauge",8.721529,-83.5728,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3176848
"42","Protium","Protium glabrum","whole plant height","16.1","m","Clinometer and distance measurer",8.703296,-83.5181,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3176663
"43","Protium","Protium pecuniosum","leaf dry mass per leaf fresh mass","399.555","mg.g-1","LDMmg/LFMg",8.705173,-83.5335,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3176924
"44","Protium","Protium panamense","leaf area","155715.2","mm2","LICOR-3100 area meter",8.706607,-83.5248,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3177054
"45","Protium","Protium glabrum","leaf area per leaf dry mass","14.311","m2.kg-1","LAcm2/(LDMmg*1g/1000mg)",8.703296,-83.5181,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3177111
"46","Protium","Protium glabrum","leaf area","18052.4","mm2","LICOR-3100 area meter",8.703296,-83.5181,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3177177
"47","Protium","Protium panamense","leaf fresh mass","12.75","g","Radwag WTB 200 Precision Balance",8.679642,-83.1976,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3177194
"48","Protium","Protium panamense","leaf fresh mass","35.294","g","Radwag WTB 200 Precision Balance",8.678166,-83.5828,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3177197
"49","Protium","Protium copal","stem wood density","0.78","g.cm-3",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.234","Lopez-Gonzalez G","G.Lopez-Gonzalez@leeds.ac.uk","Mexico",NA,NA,"public",3177239
"50","Protium","Protium panamense","leaf area","17220","mm2","Area of dry blade calculated on photographies",NA,NA,NA,NA,"Dana Royer","droyer@wesleyan.edu","Panama",NA,NA,"public",3177259
"51","Protium","Protium panamense","leaf thickness","0.19","mm","Mitutoyo 7321 dial thickness gauge",8.703144,-83.5295,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3208591
"52","Protium","Protium panamense","leaf area","50981.2","mm2","LICOR-3100 area meter",8.699976,-83.2139,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3208605
"53","Protium","Protium panamense","leaf area","141600.9","mm2","LICOR-3100 area meter",8.706607,-83.5248,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3209369
"54","Protium","Protium panamense","stem wood density","0.465","g.cm-3","Williamson, G. B. and M. C. Wiemann. 2010. Measuring wood specific gravity...Correctly. American Journal of Botany 97:519Â524.",8.706607,-83.5248,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3223899
"55","Protium","Protium pecuniosum","leaf dry mass","11.305","g","Radwag WTB 200 Precision Balance",8.706699,-83.5145,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3223928
"56","Protium","Protium pecuniosum","leaf fresh mass","19.513","g","Radwag WTB 200 Precision Balance",8.680439,-83.5762,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3223991
"57","Protium","Protium pecuniosum","leaf area per leaf dry mass","11.522","m2.kg-1","LAcm2/(LDMmg*1g/1000mg)",8.665894,-83.5655,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3224015
"58","Protium","Protium pecuniosum","leaf area","212284.1","mm2","LICOR-3100 area meter",8.721529,-83.5728,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3242377
"59","Protium","Protium panamense","leaf dry mass per leaf fresh mass","442.06","mg.g-1","LDMmg/LFMg",8.703144,-83.5295,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3253482
"60","Protium","Protium tenuifolium","leaf area","9840","mm2","Area of dry blade calculated on photographies",NA,NA,NA,NA,"Dana Royer","droyer@wesleyan.edu","Panama",NA,NA,"public",3262371
"61","Protium","Protium panamense","leaf area per leaf dry mass","13.876","m2.kg-1","LAcm2/(LDMmg*1g/1000mg)",8.679642,-83.1976,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3469392
"62","Protium","Protium panamense","leaf dry mass","4.91","g","Radwag WTB 200 Precision Balance",8.678166,-83.5828,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3468746
"63","Protium","Protium panamense","leaf dry mass per leaf fresh mass","394.582","mg.g-1","LDMmg/LFMg",8.706607,-83.5248,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3468753
"64","Protium","Protium panamense","leaf phosphorus content per leaf dry mass","0.8","mg.g-1","content by wet digestion with HNO3 and inductively coupled plasma-optical emission spectrometry (ICP-OES)",8.678166,-83.5828,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3468767
"65","Protium","Protium panamense","leaf dry mass per leaf fresh mass","390.058","mg.g-1","LDMmg/LFMg",8.679642,-83.1976,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3468791
"66","Protium","Protium panamense","leaf phosphorus content per leaf dry mass","1.3","mg.g-1","content by wet digestion with HNO3 and inductively coupled plasma-optical emission spectrometry (ICP-OES)",8.679642,-83.1976,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3468831
"67","Protium","Protium panamense","leaf phosphorus content per leaf dry mass","0.9","mg.g-1","content by wet digestion with HNO3 and inductively coupled plasma-optical emission spectrometry (ICP-OES)",8.680439,-83.5762,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3468845
"68","Protium","Protium panamense","leaf area","71177.1","mm2","LICOR-3100 area meter",8.665894,-83.5655,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3468850
"69","Protium","Protium panamense","leaf thickness","0.17","mm","Mitutoyo 7321 dial thickness gauge",8.703144,-83.5295,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3468986
"70","Protium","Protium panamense","leaf dry mass","5.372","g","Radwag WTB 200 Precision Balance",8.665894,-83.5655,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3468991
"71","Protium","Protium panamense","leaf area per leaf dry mass","9.683","m2.kg-1","LAcm2/(LDMmg*1g/1000mg)",8.678166,-83.5828,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3469017
"72","Protium","Protium panamense","leaf fresh mass","29.826","g","Radwag WTB 200 Precision Balance",8.706607,-83.5248,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3469101
"73","Protium","Protium panamense","leaf area per leaf dry mass","13.894","m2.kg-1","LAcm2/(LDMmg*1g/1000mg)",8.703144,-83.5295,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3469483
"74","Protium","Protium panamense","leaf area per leaf dry mass","9.8471","m2.kg-1","LAcm2/(LDMmg*1g/1000mg)",8.665894,-83.5655,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3469547
"75","Protium","Protium panamense","leaf phosphorus content per leaf dry mass","1.2","mg.g-1","content by wet digestion with HNO3 and inductively coupled plasma-optical emission spectrometry (ICP-OES)",8.706607,-83.5248,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3479674
"76","Protium","Protium panamense","leaf nitrogen content per leaf dry mass","19.7","mg.g-1","Dry combustion Autoanalyzer following SC09-LSF-P06",8.706607,-83.5248,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3480057
"77","Protium","Protium panamense","leaf phosphorus content per leaf dry mass","1.2","mg.g-1","content by wet digestion with HNO3 and inductively coupled plasma-optical emission spectrometry (ICP-OES)",8.699976,-83.2139,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3480125
"78","Protium","Protium pecuniosum","leaf fresh mass","35.405","g","Radwag WTB 200 Precision Balance",8.679569,-83.5771,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3478129
"79","Protium","Protium panamense","leaf phosphorus content per leaf dry mass","0.9","mg.g-1","content by wet digestion with HNO3 and inductively coupled plasma-optical emission spectrometry (ICP-OES)",8.703144,-83.5295,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3480132
"80","Protium","Protium panamense","leaf phosphorus content per leaf dry mass","1.3","mg.g-1","content by wet digestion with HNO3 and inductively coupled plasma-optical emission spectrometry (ICP-OES)",8.665894,-83.5655,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3480139
"81","Protium","Protium pecuniosum","leaf area per leaf dry mass","11.712","m2.kg-1","LAcm2/(LDMmg*1g/1000mg)",8.721529,-83.5728,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3478516
"82","Protium","Protium pecuniosum","leaf thickness","0.17","mm","Mitutoyo 7321 dial thickness gauge",8.680439,-83.5762,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3478813
"83","Protium","Protium pecuniosum","leaf area","137698.3","mm2","LICOR-3100 area meter",8.697636,-83.2023,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3478948
"84","Protium","Protium pecuniosum","leaf area","133675.8","mm2","LICOR-3100 area meter",8.697636,-83.2023,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3478955
"85","Protium","Protium pecuniosum","leaf area","136718","mm2","LICOR-3100 area meter",8.702378,-83.2043,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3479089
"86","Protium","Protium panamense","stem wood density","0.395","g.cm-3","Williamson, G. B. and M. C. Wiemann. 2010. Measuring wood specific gravity...Correctly. American Journal of Botany 97:519Â524.",8.699976,-83.2139,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3481019
"87","Protium","Protium pecuniosum","leaf area per leaf dry mass","9.8887","m2.kg-1","LAcm2/(LDMmg*1g/1000mg)",8.706699,-83.5145,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3482115
"88","Protium","Protium panamense","stem wood density","0.495","g.cm-3","Williamson, G. B. and M. C. Wiemann. 2010. Measuring wood specific gravity...Correctly. American Journal of Botany 97:519Â524.",8.703144,-83.5295,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3481725
"89","Protium","Protium panamense","stem wood density","0.503","g.cm-3","Williamson, G. B. and M. C. Wiemann. 2010. Measuring wood specific gravity...Correctly. American Journal of Botany 97:519Â524.",8.665894,-83.5655,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3481759
"90","Protium","Protium panamense","leaf nitrogen content per leaf dry mass","16.2","mg.g-1","Dry combustion Autoanalyzer following SC09-LSF-P06",8.678166,-83.5828,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3481776
"91","Protium","Protium glabrum","leaf thickness","0.14","mm","Mitutoyo 7321 dial thickness gauge",8.703296,-83.5181,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3670471
"92","Protium","Protium glabrum","leaf dry mass per leaf fresh mass","375.65","mg.g-1","LDMmg/LFMg",8.703296,-83.5181,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3671029
"93","Protium","Protium panamense","whole plant height","10","m","Clinometer and distance measurer",8.705071,-83.5358,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3671464
"94","Protium","Protium pecuniosum","leaf area","213538.5","mm2","LICOR-3100 area meter",8.680439,-83.5762,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3671492
"95","Protium","Protium pecuniosum","leaf thickness","0.2","mm","Mitutoyo 7321 dial thickness gauge",8.706699,-83.5145,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3671505
"96","Protium","Protium pecuniosum","leaf thickness","0.2","mm","Mitutoyo 7321 dial thickness gauge",8.680439,-83.5762,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3671568
"97","Protium","Protium panamense","diameter at breast height (1.3 m)","18","cm","diameter tape",8.665894,-83.5655,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3671680
"98","Protium","Protium panamense","diameter at breast height (1.3 m)","16.2","cm","diameter tape",8.705071,-83.5358,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3671706
"99","Protium","Protium pecuniosum","leaf thickness","0.2","mm","Mitutoyo 7321 dial thickness gauge",8.697636,-83.2023,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3671812
"100","Protium","Protium pecuniosum","leaf thickness","0.19","mm","Mitutoyo 7321 dial thickness gauge",8.697636,-83.2023,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3671867
"101","Protium","Protium pecuniosum","leaf dry mass","12.001","g","Radwag WTB 200 Precision Balance",8.680439,-83.5762,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3671954
"102","Protium","Protium pecuniosum","leaf thickness","0.17","mm","Mitutoyo 7321 dial thickness gauge",8.66221,-83.1979,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3671967
"103","Protium","Protium pecuniosum","leaf thickness","0.21","mm","Mitutoyo 7321 dial thickness gauge",8.665894,-83.5655,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3672129
"104","Protium","Protium pecuniosum","leaf thickness","0.2","mm","Mitutoyo 7321 dial thickness gauge",8.665894,-83.5655,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3672142
"105","Protium","Protium pecuniosum","leaf dry mass","13.664","g","Radwag WTB 200 Precision Balance",8.680389,-83.5772,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3672237
"106","Protium","Protium pecuniosum","leaf dry mass","22.489","g","Radwag WTB 200 Precision Balance",8.679569,-83.5771,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3672243
"107","Protium","Protium pecuniosum","leaf dry mass","11.653","g","Radwag WTB 200 Precision Balance",8.697636,-83.2023,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3672540
"108","Protium","Protium panamense","leaf phosphorus content per leaf dry mass","0.8","mg.g-1","content by wet digestion with HNO3 and inductively coupled plasma-optical emission spectrometry (ICP-OES)",8.705071,-83.5358,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3672562
"109","Protium","Protium pecuniosum","leaf dry mass","13.214","g","Radwag WTB 200 Precision Balance",8.697636,-83.2023,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3672578
"110","Protium","Protium pecuniosum","leaf dry mass","8.495","g","Radwag WTB 200 Precision Balance",8.66221,-83.1979,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3672598
"111","Protium","Protium pecuniosum","leaf thickness","0.19","mm","Mitutoyo 7321 dial thickness gauge",8.679569,-83.5771,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3672690
"112","Protium","Protium pecuniosum","leaf thickness","0.2","mm","Mitutoyo 7321 dial thickness gauge",8.679569,-83.5771,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3672695
"113","Protium","Protium pecuniosum","leaf thickness","0.2","mm","Mitutoyo 7321 dial thickness gauge",8.679569,-83.5771,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3672700
"114","Protium","Protium pecuniosum","leaf area","135231.3","mm2","LICOR-3100 area meter",8.680439,-83.5762,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3677270
"115","Protium","Protium pecuniosum","leaf dry mass","10.596","g","Radwag WTB 200 Precision Balance",8.705173,-83.5335,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3672705
"116","Protium","Protium pecuniosum","leaf dry mass","16.172","g","Radwag WTB 200 Precision Balance",8.702378,-83.2043,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3672711
"117","Protium","Protium pecuniosum","leaf dry mass","8.634","g","Radwag WTB 200 Precision Balance",8.702378,-83.2043,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3672716
"118","Protium","Protium pecuniosum","leaf dry mass","10.194","g","Radwag WTB 200 Precision Balance",8.702378,-83.2043,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3672721
"119","Protium","Protium pecuniosum","leaf dry mass","13.685","g","Radwag WTB 200 Precision Balance",8.702378,-83.2043,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3672726
"120","Protium","Protium pecuniosum","leaf dry mass per leaf fresh mass","428.403","mg.g-1","LDMmg/LFMg",8.721529,-83.5728,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3672939
"121","Protium","Protium pecuniosum","leaf dry mass per leaf fresh mass","488.74","mg.g-1","LDMmg/LFMg",8.697636,-83.2023,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3672959
"122","Protium","Protium pecuniosum","leaf dry mass per leaf fresh mass","342.62","mg.g-1","LDMmg/LFMg",8.66221,-83.1979,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3672979
"123","Protium","Protium pecuniosum","leaf fresh mass","23.506","g","Radwag WTB 200 Precision Balance",8.697636,-83.2023,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3672767
