"","scrubbed_genus","scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","project_pi","region","country","state_province","locality_description","access","id"
"15","Zanthoxylum","Zanthoxylum panamense","Leaf lamina fracture toughness","237.5","J.m-2","lamina fracture toughness is the work to fracture leaf tissue divided by fracture area (lamina thickness * length of fracture). Species means of the individual means of two leaves per individual.",9.166667,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.8525","Westbrook JW","jwestbrook@ufl.edu","Panama","Panama",NA,"public",3124533
"16","Zanthoxylum","Zanthoxylum americanum","whole plant height","6","m","Maximum height",NA,NA,NA,NA,NA,NA,"United States","Indiana",NA,"public",3136851
"17","Zanthoxylum","Zanthoxylum americanum","plant flowering begin","5/11/1949","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3171085
"18","Zanthoxylum","Zanthoxylum americanum","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3171086
"19","Zanthoxylum",NA,"leaf nitrogen content per leaf dry mass","16.12641509","mg.g-1","Total amount of N per unit of dry leaf mass - Cornelissen et al. 2003",9.53333,-83.8167,2050,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Costa Rica","San Jose","OTS Plot","public",3171092
"20","Zanthoxylum","Zanthoxylum fagara","leaf area per leaf dry mass","9.38","m2.kg-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.6p9v5","Bhaskar R","radika@gmail.com","Mexico","Jalisco",NA,"public",3175641
"21","Zanthoxylum","Zanthoxylum americanum","plant flowering begin","5/16/1960","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3179146
"22","Zanthoxylum","Zanthoxylum americanum","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3179316
"23","Zanthoxylum",NA,"leaf nitrogen content per leaf dry mass","30","mg.g-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.6p9v5","Bhaskar R","radika@gmail.com","Mexico","Jalisco",NA,"public",3182392
"24","Zanthoxylum","Zanthoxylum clava-herculis","leaf area","940","mm2","Area of dry blade calculated on photographies",NA,NA,NA,NA,"Dana Royer","droyer@wesleyan.edu","United States","Florida","Archbold Biological Station","public",3182739
"25","Zanthoxylum","Zanthoxylum clava-herculis","leaf dry mass","0.11","g","actual measurement",NA,NA,NA,NA,"Dana Royer","droyer@wesleyan.edu","United States","Florida","Archbold Biological Station","public",3182782
"26","Zanthoxylum","Zanthoxylum clava-herculis","leaf area","710","mm2","Area of dry blade calculated on photographies",NA,NA,NA,NA,"Dana Royer","droyer@wesleyan.edu","United States","Florida","Archbold Biological Station","public",3182784
"27","Zanthoxylum","Zanthoxylum clava-herculis","leaf area","920","mm2","Area of dry blade calculated on photographies",NA,NA,NA,NA,"Dana Royer","droyer@wesleyan.edu","United States","Florida","Archbold Biological Station","public",3182785
"28","Zanthoxylum","Zanthoxylum acuminatum","leaf area","6060","mm2","Area of dry blade calculated on photographies",NA,NA,NA,NA,"Dana Royer","droyer@wesleyan.edu","Panama",NA,NA,"public",3182807
"29","Zanthoxylum","Zanthoxylum riedelianum","stem wood density","0.48","g.cm-3",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.234","Lopez-Gonzalez G","G.Lopez-Gonzalez@leeds.ac.uk","Mexico",NA,NA,"public",3182812
"30","Zanthoxylum","Zanthoxylum americanum","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3209499
"31","Zanthoxylum","Zanthoxylum americanum","plant flowering begin","5/17/1917","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3209558
"32","Zanthoxylum","Zanthoxylum americanum","plant flowering begin","5/10/1942","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3209502
"33","Zanthoxylum","Zanthoxylum americanum","plant flowering begin","5/11/1949","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3209555
"34","Zanthoxylum","Zanthoxylum fagara","stem wood density","0.53","g.cm-3",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.6p9v5","Bhaskar R","radika@gmail.com","Mexico","Jalisco",NA,"public",3219412
"35","Zanthoxylum","Zanthoxylum fagara","leaf nitrogen content per leaf dry mass","29","mg.g-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.6p9v5","Bhaskar R","radika@gmail.com","Mexico","Jalisco",NA,"public",3220829
"36","Zanthoxylum","Zanthoxylum fagara","leaf nitrogen content per leaf dry mass","29","mg.g-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.6p9v5","Bhaskar R","radika@gmail.com","Mexico","Jalisco",NA,"public",3221250
"37","Zanthoxylum","Zanthoxylum americanum","plant flowering begin","6/3/1924","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3225797
"38","Zanthoxylum","Zanthoxylum americanum","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3225873
"39","Zanthoxylum","Zanthoxylum americanum","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3226117
"40","Zanthoxylum","Zanthoxylum americanum","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3226197
"41","Zanthoxylum","Zanthoxylum americanum","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3226158
"42","Zanthoxylum","Zanthoxylum americanum","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3226200
"43","Zanthoxylum","Zanthoxylum americanum","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3226210
"44","Zanthoxylum","Zanthoxylum americanum","plant flowering begin","5/17/1921","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3226211
"45","Zanthoxylum","Zanthoxylum americanum","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3226215
"46","Zanthoxylum","Zanthoxylum americanum","plant flowering begin","5/17/1921","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3226261
"47","Zanthoxylum","Zanthoxylum americanum","plant flowering begin","5/16/1960","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3226270
"48","Zanthoxylum","Zanthoxylum americanum","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3226276
"49","Zanthoxylum","Zanthoxylum ekmanii","Leaf lamina fracture toughness","237.65","J.m-2","lamina fracture toughness is the work to fracture leaf tissue divided by fracture area (lamina thickness * length of fracture). Species means of the individual means of two leaves per individual.",9.166667,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.8525","Westbrook JW","jwestbrook@ufl.edu","Panama","Panama",NA,"public",3226284
"50","Zanthoxylum","Zanthoxylum panamense","leaf thickness","0.124","mm","lamina thickness is the thickness of the leaf lamina measured in regions that do not include primary or secondary veins.  Species means of the individual means of two leaves per individual for the lamina portion used in shearing test.",9.166667,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.8525","Westbrook JW","jwestbrook@ufl.edu","Panama","Panama",NA,"public",3226304
"51","Zanthoxylum","Zanthoxylum clava-herculis","leaf area per leaf dry mass","8.605851979","m2.kg-1","leaf dry area calculated with photpographies",NA,NA,NA,NA,"Dana Royer","droyer@wesleyan.edu","United States","Florida","Archbold Biological Station","public",3228685
"52","Zanthoxylum","Zanthoxylum clava-herculis","leaf dry mass","0.07","g","actual measurement",NA,NA,NA,NA,"Dana Royer","droyer@wesleyan.edu","United States","Florida","Archbold Biological Station","public",3228825
"53","Zanthoxylum","Zanthoxylum fagara","leaf nitrogen content per leaf dry mass","12.3","mg.g-1","Canopy N% was estimated with the Carnegie Airborne Observatory Airborne Taxonomic Mapping System (CAO-AToMs) onboard a Dornier 228 Aircraft. The sensor configuration used consisted of a high-fidelity imaging spectrometer (HiFIS) and a dual laser, waveform light detection and ranging (LiDAR) sensor.",NA,NA,50,"http://datadryad.org/resource/doi:10.5061/dryad.ck585","Balzotti CS","cbalzotti@carnegiescience.edu","Costa Rica","Puntarenas",NA,"public",3253822
"54","Zanthoxylum","Zanthoxylum americanum","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3483170
"55","Zanthoxylum","Zanthoxylum fagara","stem wood density","0.53","g.cm-3",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.6p9v5","Bhaskar R","radika@gmail.com","Mexico","Jalisco",NA,"public",3665520
"56","Zanthoxylum","Zanthoxylum fagara","leaf area per leaf dry mass","9.38","m2.kg-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.6p9v5","Bhaskar R","radika@gmail.com","Mexico","Jalisco",NA,"public",3665523
"57","Zanthoxylum","Zanthoxylum clava-herculis","leaf carbon content per leaf dry mass","469.7","mg.g-1","carbon concentration of oven-dried (70ÃÂ°C for 72 hours) tissue",23.0345,-99.214,1205,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Mexico","Tamaulipas",NA,"public",3685412
"58","Zanthoxylum","Zanthoxylum americanum","plant flowering begin","5/18/1913","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3699429
"59","Zanthoxylum","Zanthoxylum americanum","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3699995
"60","Zanthoxylum","Zanthoxylum ekmanii","leaf thickness","0.125","mm","lamina thickness is the thickness of the leaf lamina measured in regions that do not include primary or secondary veins.  Species means of the individual means of two leaves per individual for the lamina portion used in shearing test.",9.166667,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.8525","Westbrook JW","jwestbrook@ufl.edu","Panama","Panama",NA,"public",3700024
"61","Zanthoxylum","Zanthoxylum juniperinum","leaf thickness","0.2","mm","lamina thickness is the thickness of the leaf lamina measured in regions that do not include primary or secondary veins.  Species means of the individual means of two leaves per individual for the lamina portion used in shearing test.",9.166667,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.8525","Westbrook JW","jwestbrook@ufl.edu","Panama","Panama",NA,"public",3700042
"62","Zanthoxylum","Zanthoxylum juniperinum","Leaf lamina fracture toughness","339.533","J.m-2","lamina fracture toughness is the work to fracture leaf tissue divided by fracture area (lamina thickness * length of fracture). Species means of the individual means of two leaves per individual.",9.166667,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.8525","Westbrook JW","jwestbrook@ufl.edu","Panama","Panama",NA,"public",3700046
"63","Zanthoxylum","Zanthoxylum clava-herculis","leaf area","610","mm2","Area of dry blade calculated on photographies",NA,NA,NA,NA,"Dana Royer","droyer@wesleyan.edu","United States","Florida","Archbold Biological Station","public",3711464
"64","Zanthoxylum","Zanthoxylum clava-herculis","leaf area","790","mm2","Area of dry blade calculated on photographies",NA,NA,NA,NA,"Dana Royer","droyer@wesleyan.edu","United States","Florida","Archbold Biological Station","public",3711504
"65","Zanthoxylum","Zanthoxylum clava-herculis","leaf dry mass","0.11","g","actual measurement",NA,NA,NA,NA,"Dana Royer","droyer@wesleyan.edu","United States","Florida","Archbold Biological Station","public",3711511
"66","Zanthoxylum","Zanthoxylum clava-herculis","leaf area","790","mm2","Area of dry blade calculated on photographies",NA,NA,NA,NA,"Dana Royer","droyer@wesleyan.edu","United States","Florida","Archbold Biological Station","public",3711520
"67","Zanthoxylum","Zanthoxylum clava-herculis","leaf dry mass","0.08","g","actual measurement",NA,NA,NA,NA,"Dana Royer","droyer@wesleyan.edu","United States","Florida","Archbold Biological Station","public",3711959
"68","Zanthoxylum","Zanthoxylum clava-herculis","leaf area per leaf dry mass","8.764241893","m2.kg-1","leaf dry area calculated with photpographies",NA,NA,NA,NA,"Dana Royer","droyer@wesleyan.edu","United States","Florida","Archbold Biological Station","public",3711965
"69","Zanthoxylum","Zanthoxylum clava-herculis","leaf area per leaf dry mass","8.368200837","m2.kg-1","leaf dry area calculated with photpographies",NA,NA,NA,NA,"Dana Royer","droyer@wesleyan.edu","United States","Florida","Archbold Biological Station","public",3712394
"70","Zanthoxylum","Zanthoxylum panamense","seed length","3.2","mm",NA,9.15,-79.85,NA,"http://datadryad.org/resource/doi:10.5061/dryad.90f03","Fricke EC","ecfricke@iastate.edu","Panama","Panama",NA,"public",3712407
"71","Zanthoxylum","Zanthoxylum clava-herculis","leaf area per leaf dry mass","8.710801394","m2.kg-1","leaf dry area calculated with photpographies",NA,NA,NA,NA,"Dana Royer","droyer@wesleyan.edu","United States","Florida","Archbold Biological Station","public",3712483
"72","Zanthoxylum","Zanthoxylum caribaeum","stem wood density","0.97","g.cm-3",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.234","Lopez-Gonzalez G","G.Lopez-Gonzalez@leeds.ac.uk","Mexico",NA,NA,"public",3712615
"73","Zanthoxylum","Zanthoxylum clava-herculis","leaf area per leaf dry mass","8.424599832","m2.kg-1","leaf dry area calculated with photpographies",NA,NA,NA,NA,"Dana Royer","droyer@wesleyan.edu","United States","Florida","Archbold Biological Station","public",3712711
"74","Zanthoxylum","Zanthoxylum clava-herculis","leaf dry mass","0.09","g","actual measurement",NA,NA,NA,NA,"Dana Royer","droyer@wesleyan.edu","United States","Florida","Archbold Biological Station","public",3712725
"75","Zanthoxylum","Zanthoxylum clava-herculis","leaf dry mass","0.09","g","actual measurement",NA,NA,NA,NA,"Dana Royer","droyer@wesleyan.edu","United States","Florida","Archbold Biological Station","public",3712732
"76","Zanthoxylum",NA,"leaf area per leaf dry mass","14.91","m2.kg-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.6p9v5","Bhaskar R","radika@gmail.com","Mexico","Jalisco",NA,"public",3713756
"77","Zanthoxylum",NA,"leaf area per leaf dry mass","14.91","m2.kg-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.6p9v5","Bhaskar R","radika@gmail.com","Mexico","Jalisco",NA,"public",3713825
"78","Zanthoxylum",NA,"stem wood density","0.6","g.cm-3",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.6p9v5","Bhaskar R","radika@gmail.com","Mexico","Jalisco",NA,"public",3713831
"79","Zanthoxylum",NA,"stem wood density","0.6","g.cm-3",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.6p9v5","Bhaskar R","radika@gmail.com","Mexico","Jalisco",NA,"public",3713837
"80","Zanthoxylum","Zanthoxylum clava-herculis","leaf nitrogen content per leaf dry mass","18.1","mg.g-1","Total amount of N per unit of dry leaf mass - Cornelissen et al. 2003",NA,NA,NA,NA,"Dana Royer","droyer@wesleyan.edu","United States","Florida","Archbold Biological Station","public",3713973
"81","Zanthoxylum","Zanthoxylum clava-herculis","leaf area per leaf dry mass","9.940357853","m2.kg-1","leaf dry area calculated with photpographies",NA,NA,NA,NA,"Dana Royer","droyer@wesleyan.edu","United States","Florida","Archbold Biological Station","public",3714535
"82","Zanthoxylum","Zanthoxylum caribaeum","whole plant growth form","tree",NA,NA,NA,NA,NA,"https://www.researchgate.net/profile/Pedro_Dias9/publication/6399685_Foraging_Habits_of_Alouatta_palliata_mexicana_in_Three_Forest_Fragments/links/0c960530e4702898c2000000.pdf","Asensio N",NA,"Mexico",NA,NA,"public",3844637
"83","Zanthoxylum","Zanthoxylum kellermanii","whole plant growth form","tree",NA,NA,NA,NA,NA,"https://www.researchgate.net/profile/Pedro_Dias9/publication/6399685_Foraging_Habits_of_Alouatta_palliata_mexicana_in_Three_Forest_Fragments/links/0c960530e4702898c2000000.pdf","Asensio N",NA,"Mexico",NA,NA,"public",3844638
"84","Zanthoxylum","Zanthoxylum acuminatum","leaf dry mass per leaf fresh mass","406.5","mg.g-1",NA,9.15,-79.85,NA,"http://datadryad.org/resource/doi:10.5061/dryad.d87v7","Letcher SG","susan.letcher@purchase.edu","Panama","Panama",NA,"public",3935135
"85","Zanthoxylum","Zanthoxylum kellermanii","leaf dry mass per leaf fresh mass","447.7","mg.g-1",NA,16.09152,-90.99602,NA,"http://datadryad.org/resource/doi:10.5061/dryad.d87v7","Letcher SG","susan.letcher@purchase.edu","Mexico","Chiapas",NA,"public",3935196
"86","Zanthoxylum","Zanthoxylum melanostictum","leaf phosphorus content per leaf dry mass","0.74824","mg.g-1",NA,10.9326,-85.4588,1500,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Costa Rica","Guanacaste","30 km above Cacao Biological Station. Pacific slope of Cacao Volcano.","public",4020533
"87","Zanthoxylum","Zanthoxylum melanostictum","leaf phosphorus content per leaf dry mass","0.87112","mg.g-1",NA,9.54941,-83.7995,2430,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Costa Rica","San Jose","OTS Plot","public",4184180
"88","Zanthoxylum","Zanthoxylum juniperinum","leaf carbon content per leaf dry mass","456.744746","mg.g-1","carbon concentration of oven-dried (70ÃÂ°C for 72 hours) tissue",10.54316,-85.16853,431,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Costa Rica","Alajuela","Area de Concervacion Guanacaste Sector Rincon Rainforest (Caribe)","public",4183653
"89","Zanthoxylum","Zanthoxylum melanostictum","leaf carbon content per leaf dry mass","483.1","mg.g-1","carbon concentration of oven-dried (70ÃÂ°C for 72 hours) tissue",10.9326,-85.4588,1500,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Costa Rica","Guanacaste","30 km above Cacao Biological Station. Pacific slope of Cacao Volcano.","public",4183700
"90","Zanthoxylum","Zanthoxylum panamense","diameter at breast height (1.3 m)","32.4","cm",NA,NA,NA,120,"http://datadryad.org/resource/doi:10.5061/dryad.sv181","Plourde BT","btplourde@ucdavis.edu","Costa Rica","Heredia",NA,"public",4303819
"91","Zanthoxylum","Zanthoxylum ekmanii","diameter at breast height (1.3 m)","53.8","cm",NA,NA,NA,120,"http://datadryad.org/resource/doi:10.5061/dryad.sv181","Plourde BT","btplourde@ucdavis.edu","Costa Rica","Heredia",NA,"public",4376072
"92","Zanthoxylum","Zanthoxylum ekmanii","diameter at breast height (1.3 m)","48.3","cm",NA,NA,NA,120,"http://datadryad.org/resource/doi:10.5061/dryad.sv181","Plourde BT","btplourde@ucdavis.edu","Costa Rica","Heredia",NA,"public",4376077
"93","Zanthoxylum","Zanthoxylum ekmanii","diameter at breast height (1.3 m)","30.1","cm",NA,NA,NA,120,"http://datadryad.org/resource/doi:10.5061/dryad.sv181","Plourde BT","btplourde@ucdavis.edu","Costa Rica","Heredia",NA,"public",4376079
"94","Zanthoxylum","Zanthoxylum ekmanii","diameter at breast height (1.3 m)","29.3","cm",NA,NA,NA,120,"http://datadryad.org/resource/doi:10.5061/dryad.sv181","Plourde BT","btplourde@ucdavis.edu","Costa Rica","Heredia",NA,"public",4376087
"95","Zanthoxylum","Zanthoxylum ekmanii","diameter at breast height (1.3 m)","35.1","cm",NA,NA,NA,120,"http://datadryad.org/resource/doi:10.5061/dryad.sv181","Plourde BT","btplourde@ucdavis.edu","Costa Rica","Heredia",NA,"public",4376102
"96","Zanthoxylum","Zanthoxylum panamense","diameter at breast height (1.3 m)","13.9","cm",NA,NA,NA,120,"http://datadryad.org/resource/doi:10.5061/dryad.sv181","Plourde BT","btplourde@ucdavis.edu","Costa Rica","Heredia",NA,"public",4376182
"97","Zanthoxylum","Zanthoxylum panamense","diameter at breast height (1.3 m)","24.9","cm",NA,NA,NA,120,"http://datadryad.org/resource/doi:10.5061/dryad.sv181","Plourde BT","btplourde@ucdavis.edu","Costa Rica","Heredia",NA,"public",4376187
"98","Zanthoxylum","Zanthoxylum panamense","diameter at breast height (1.3 m)","36.8","cm",NA,NA,NA,120,"http://datadryad.org/resource/doi:10.5061/dryad.sv181","Plourde BT","btplourde@ucdavis.edu","Costa Rica","Heredia",NA,"public",4376213
"99","Zanthoxylum","Zanthoxylum panamense","diameter at breast height (1.3 m)","24.7","cm",NA,NA,NA,120,"http://datadryad.org/resource/doi:10.5061/dryad.sv181","Plourde BT","btplourde@ucdavis.edu","Costa Rica","Heredia",NA,"public",4376215
"100","Zanthoxylum","Zanthoxylum flavum","whole plant height","6.096","m","Maximum height",NA,NA,NA,"http://www.americanforests.org/resources/bigtrees/register.php",NA,NA,"United States",NA,NA,"public",4406261
"101","Zanthoxylum","Zanthoxylum fagara","whole plant height","7.9248","m","Maximum height",NA,NA,NA,"http://www.americanforests.org/resources/bigtrees/register.php",NA,NA,"United States",NA,NA,"public",4405300
"102","Zanthoxylum","Zanthoxylum clava-herculis","whole plant height","20.7264","m","Maximum height",NA,NA,NA,"http://www.americanforests.org/resources/bigtrees/register.php",NA,NA,"United States",NA,NA,"public",4407167
"103","Zanthoxylum","Zanthoxylum hirsutum","whole plant height","15.24","m","Maximum height",NA,NA,NA,"http://www.americanforests.org/resources/bigtrees/register.php",NA,NA,"United States",NA,NA,"public",4413908
"104","Zanthoxylum","Zanthoxylum acuminatum","diameter at breast height (1.3 m)","5000.5","cm",NA,9.080479622,-79.64510345,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",6631387
"105","Zanthoxylum","Zanthoxylum panamense","diameter at breast height (1.3 m)","5000.5","cm",NA,9.280870438,-79.97470093,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",6734349
"106","Zanthoxylum","Zanthoxylum panamense","diameter at breast height (1.3 m)","5000.5","cm",NA,9.151249886,-79.8553009,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",8415716
"107","Zanthoxylum","Zanthoxylum acuminatum","diameter at breast height (1.3 m)","5000.5","cm",NA,9.355830193,-79.72689819,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",8727478
"108","Zanthoxylum","Zanthoxylum setulosum","diameter at breast height (1.3 m)","5005","cm",NA,9.151249886,-79.8553009,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",9251260
"109","Zanthoxylum","Zanthoxylum ekmanii","diameter at breast height (1.3 m)","5000.5","cm",NA,9.151249886,-79.8553009,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",9980362
"110","Zanthoxylum","Zanthoxylum panamense","diameter at breast height (1.3 m)","5005","cm",NA,9.156820297,-79.75170135,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",10057962
"111","Zanthoxylum","Zanthoxylum acuminatum","diameter at breast height (1.3 m)","5005","cm",NA,9.151249886,-79.8553009,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",10820004
"112","Zanthoxylum","Zanthoxylum acuminatum","diameter at breast height (1.3 m)","5000.5","cm",NA,9.16176033,-79.74530029,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",11103178
"113","Zanthoxylum","Zanthoxylum panamense","diameter at breast height (1.3 m)","5005","cm",NA,9.144619942,-79.85870361,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",11661127
"114","Zanthoxylum","Zanthoxylum acuminatum","diameter at breast height (1.3 m)","5005","cm",NA,9.124699593,-79.90480042,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",11830202
