"","scrubbed_genus","scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","project_pi","region","country","state_province","locality_description","access","id"
"11","Psychotria","Psychotria grandis","seed mass","22.224","mg","Mean seed dry mass, measured with a digital scale after drying at 60 C, where seed is defined to include the endosperm and embryo only.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.69ph0","Kraft TS","thomas.s.kraft@dartmouth.edu","Panama",NA,NA,"public",3225992
"12","Psychotria","Psychotria horizontalis","seed mass","4.22","mg","Mean seed dry mass, measured with a digital scale after drying at 60 C, where seed is defined to include the endosperm and embryo only.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.69ph0","Kraft TS","thomas.s.kraft@dartmouth.edu","Panama",NA,NA,"public",3225999
"13","Psychotria","Psychotria limonensis","leaf thickness","0.189","mm","lamina thickness is the thickness of the leaf lamina measured in regions that do not include primary or secondary veins.  Species means of the individual means of two leaves per individual for the lamina portion used in shearing test.",9.166667,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.8525","Westbrook JW","jwestbrook@ufl.edu","Panama","Panama",NA,"public",3226016
"14","Psychotria","Psychotria hawaiiensis","stem wood density","0.54","g.cm-3",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.rs7b0.2","Mascaro J","jmascaro@stanford.edu","United States","Hawaii",NA,"public",3253541
"15","Psychotria","Psychotria tenuifolia","leaf area per leaf dry mass","21.73913043","m2.kg-1","leaf dry area calculated with photpographies",NA,NA,NA,NA,"Dana Royer","droyer@wesleyan.edu","United States","Florida","Florida Panther National Wildlife Refuge","public",3253586
"16","Psychotria","Psychotria tenuifolia","leaf area per leaf dry mass","25.77319588","m2.kg-1","leaf dry area calculated with photpographies",NA,NA,NA,NA,"Dana Royer","droyer@wesleyan.edu","United States","Florida","Florida Panther National Wildlife Refuge","public",3253587
"17","Psychotria","Psychotria horizontalis","leaf area","1910","mm2","Area of dry blade calculated on photographies",NA,NA,NA,NA,"Dana Royer","droyer@wesleyan.edu","Panama",NA,NA,"public",3262407
"18","Psychotria","Psychotria tenuifolia","leaf dry mass","0.07","g","actual measurement",NA,NA,NA,NA,"Dana Royer","droyer@wesleyan.edu","United States","Florida","Florida Panther National Wildlife Refuge","public",3262411
"19","Psychotria","Psychotria quinqueradiata","leaf carbon content per leaf dry mass","460.59708","mg.g-1","carbon concentration of oven-dried (70ÃÂ°C for 72 hours) tissue",10.95428,-85.49187,685,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Costa Rica","Guanacaste","Area de Concervacion Guanacaste","public",3483149
"20","Psychotria","Psychotria chiapensis","stem wood density","0.65","g.cm-3",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.234","Lopez-Gonzalez G","G.Lopez-Gonzalez@leeds.ac.uk","Mexico",NA,NA,"public",3674533
"21","Psychotria","Psychotria tenuifolia","leaf dry mass","0.04","g","actual measurement",NA,NA,NA,NA,"Dana Royer","droyer@wesleyan.edu","United States","Florida","Florida Panther National Wildlife Refuge","public",3677921
"22","Psychotria","Psychotria tenuifolia","leaf area per leaf dry mass","23.80952381","m2.kg-1","leaf dry area calculated with photpographies",NA,NA,NA,NA,"Dana Royer","droyer@wesleyan.edu","United States","Florida","Florida Panther National Wildlife Refuge","public",3677992
"23","Psychotria","Psychotria tenuifolia","leaf area","950","mm2","Area of dry blade calculated on photographies",NA,NA,NA,NA,"Dana Royer","droyer@wesleyan.edu","United States","Florida","Florida Panther National Wildlife Refuge","public",3677993
"24","Psychotria","Psychotria chagrensis","leaf thickness","0.274","mm","lamina thickness is the thickness of the leaf lamina measured in regions that do not include primary or secondary veins.  Species means of the individual means of two leaves per individual for the lamina portion used in shearing test.",9.166667,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.8525","Westbrook JW","jwestbrook@ufl.edu","Panama","Panama",NA,"public",3699597
"25","Psychotria","Psychotria chagrensis","Leaf lamina fracture toughness","283.35","J.m-2","lamina fracture toughness is the work to fracture leaf tissue divided by fracture area (lamina thickness * length of fracture). Species means of the individual means of two leaves per individual.",9.166667,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.8525","Westbrook JW","jwestbrook@ufl.edu","Panama","Panama",NA,"public",3699599
"26","Psychotria","Psychotria deflexa","leaf thickness","0.145","mm","lamina thickness is the thickness of the leaf lamina measured in regions that do not include primary or secondary veins.  Species means of the individual means of two leaves per individual for the lamina portion used in shearing test.",9.166667,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.8525","Westbrook JW","jwestbrook@ufl.edu","Panama","Panama",NA,"public",3699612
"27","Psychotria","Psychotria deflexa","Leaf lamina fracture toughness","260.892","J.m-2","lamina fracture toughness is the work to fracture leaf tissue divided by fracture area (lamina thickness * length of fracture). Species means of the individual means of two leaves per individual.",9.166667,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.8525","Westbrook JW","jwestbrook@ufl.edu","Panama","Panama",NA,"public",3699615
"28","Psychotria","Psychotria deflexa","seed mass","2.618","mg","Mean seed dry mass, measured with a digital scale after drying at 60 C, where seed is defined to include the endosperm and embryo only.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.69ph0","Kraft TS","thomas.s.kraft@dartmouth.edu","Panama",NA,NA,"public",3699620
"29","Psychotria","Psychotria grandis","leaf thickness","0.212","mm","lamina thickness is the thickness of the leaf lamina measured in regions that do not include primary or secondary veins.  Species means of the individual means of two leaves per individual for the lamina portion used in shearing test.",9.166667,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.8525","Westbrook JW","jwestbrook@ufl.edu","Panama","Panama",NA,"public",3699639
"30","Psychotria","Psychotria grandis","Leaf lamina fracture toughness","261.483","J.m-2","lamina fracture toughness is the work to fracture leaf tissue divided by fracture area (lamina thickness * length of fracture). Species means of the individual means of two leaves per individual.",9.166667,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.8525","Westbrook JW","jwestbrook@ufl.edu","Panama","Panama",NA,"public",3699641
"31","Psychotria","Psychotria horizontalis","leaf thickness","0.15","mm","lamina thickness is the thickness of the leaf lamina measured in regions that do not include primary or secondary veins.  Species means of the individual means of two leaves per individual for the lamina portion used in shearing test.",9.166667,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.8525","Westbrook JW","jwestbrook@ufl.edu","Panama","Panama",NA,"public",3699649
"32","Psychotria","Psychotria horizontalis","Leaf lamina fracture toughness","266.988","J.m-2","lamina fracture toughness is the work to fracture leaf tissue divided by fracture area (lamina thickness * length of fracture). Species means of the individual means of two leaves per individual.",9.166667,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.8525","Westbrook JW","jwestbrook@ufl.edu","Panama","Panama",NA,"public",3699652
"33","Psychotria","Psychotria limonensis","Leaf lamina fracture toughness","445.753","J.m-2","lamina fracture toughness is the work to fracture leaf tissue divided by fracture area (lamina thickness * length of fracture). Species means of the individual means of two leaves per individual.",9.166667,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.8525","Westbrook JW","jwestbrook@ufl.edu","Panama","Panama",NA,"public",3699659
"34","Psychotria","Psychotria marginata","leaf thickness","0.173","mm","lamina thickness is the thickness of the leaf lamina measured in regions that do not include primary or secondary veins.  Species means of the individual means of two leaves per individual for the lamina portion used in shearing test.",9.166667,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.8525","Westbrook JW","jwestbrook@ufl.edu","Panama","Panama",NA,"public",3699667
"35","Psychotria","Psychotria marginata","Leaf lamina fracture toughness","290.488","J.m-2","lamina fracture toughness is the work to fracture leaf tissue divided by fracture area (lamina thickness * length of fracture). Species means of the individual means of two leaves per individual.",9.166667,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.8525","Westbrook JW","jwestbrook@ufl.edu","Panama","Panama",NA,"public",3699669
"36","Psychotria","Psychotria racemosa","seed mass","3.493","mg","Mean seed dry mass, measured with a digital scale after drying at 60 C, where seed is defined to include the endosperm and embryo only.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.69ph0","Kraft TS","thomas.s.kraft@dartmouth.edu","Panama",NA,NA,"public",3699673
"37","Psychotria","Psychotria tenuifolia","seed mass","7.944","mg","Mean seed dry mass, measured with a digital scale after drying at 60 C, where seed is defined to include the endosperm and embryo only.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.69ph0","Kraft TS","thomas.s.kraft@dartmouth.edu","Panama",NA,NA,"public",3699693
"38","Psychotria","Psychotria elata","whole plant growth form","shrub",NA,NA,NA,NA,NA,"http://www.jstor.org.ezproxy1.library.arizona.edu/stable/pdf/2444494.pdf","Kinsman S",NA,"Costa Rica",NA,NA,"public",3829946
"39","Psychotria","Psychotria chiapensis","whole plant growth form","tree",NA,NA,NA,NA,NA,"http://download.springer.com.ezproxy3.library.arizona.edu/static/pdf/535/chp%253A10.1007%252F978-94-011-1749-4_22.pdf?originUrl=http%3A%2F%2Flink.springer.com%2Fchapter%2F10.1007%2F978-94-011-1749-4_22&token2=exp=1489967978~acl=%2Fstatic%2Fpdf%2F535%2Fchp%25253A10.1007%25252F978-94-011-1749-4_22.pdf%3ForiginUrl%3Dhttp%253A%252F%252Flink.springer.com%252Fchapter%252F10.1007%252F978-94-011-1749-4_22*~hmac=df74317967096f6fb45ba6237e9361355fe9ceb9570bb2ee872d767ae692823f","Guevara S",NA,"Mexico",NA,NA,"public",3843204
"40","Psychotria","Psychotria chiapensis","whole plant growth form","shrub",NA,NA,NA,NA,NA,"https://www.researchgate.net/profile/Gary_Hartshorn/publication/279904269_Vegetation_types_and_floristic_patterns/links/575a216408aed884620b2f68/Vegetation-types-and-floristic-patterns.pdf","Hartshorn GS",NA,"Costa Rica",NA,NA,"public",3844007
"41","Psychotria","Psychotria alfaroana","whole plant growth form","herb",NA,NA,NA,NA,NA,"https://www.researchgate.net/profile/Gary_Hartshorn/publication/279904269_Vegetation_types_and_floristic_patterns/links/575a216408aed884620b2f68/Vegetation-types-and-floristic-patterns.pdf","Hartshorn GS",NA,"Costa Rica",NA,NA,"public",3844010
"42","Psychotria","Psychotria chiapensis","whole plant growth form","treelet",NA,NA,NA,NA,NA,"https://www.researchgate.net/profile/Gary_Hartshorn/publication/279904269_Vegetation_types_and_floristic_patterns/links/575a216408aed884620b2f68/Vegetation-types-and-floristic-patterns.pdf","Hartshorn GS",NA,"Costa Rica",NA,NA,"public",3844015
"43","Psychotria","Psychotria erecta","whole plant growth form","shrub",NA,NA,NA,NA,NA,"http://download.springer.com.ezproxy4.library.arizona.edu/static/pdf/451/art%253A10.1007%252FBF02907342.pdf?originUrl=http%3A%2F%2Flink.springer.com%2Farticle%2F10.1007%2FBF02907342&token2=exp=1491628620~acl=%2Fstatic%2Fpdf%2F451%2Fart%25253A10.1007%25252FBF02907342.pdf%3ForiginUrl%3Dhttp%253A%252F%252Flink.springer.com%252Farticle%252F10.1007%252FBF02907342*~hmac=df8fa5073996fa2a6870a1c77d2d8f9dbbc32bc8bc4d56675f37ccb228bcf40c","Comerford SC",NA,"Guatemala",NA,NA,"public",3846301
"44","Psychotria","Psychotria graciflora","whole plant growth form","shrub",NA,NA,NA,NA,NA,"http://download.springer.com.ezproxy4.library.arizona.edu/static/pdf/451/art%253A10.1007%252FBF02907342.pdf?originUrl=http%3A%2F%2Flink.springer.com%2Farticle%2F10.1007%2FBF02907342&token2=exp=1491628620~acl=%2Fstatic%2Fpdf%2F451%2Fart%25253A10.1007%25252FBF02907342.pdf%3ForiginUrl%3Dhttp%253A%252F%252Flink.springer.com%252Farticle%252F10.1007%252FBF02907342*~hmac=df8fa5073996fa2a6870a1c77d2d8f9dbbc32bc8bc4d56675f37ccb228bcf40c","Comerford SC",NA,"Guatemala",NA,NA,"public",3846302
"45","Psychotria","Psychotria poeppigiana","leaf dry mass per leaf fresh mass","237.6","mg.g-1",NA,9.15,-79.85,NA,"http://datadryad.org/resource/doi:10.5061/dryad.d87v7","Letcher SG","susan.letcher@purchase.edu","Panama","Panama",NA,"public",3919802
"46","Psychotria","Psychotria grandis","leaf nitrogen content per leaf dry mass","27.1","mg.g-1","Canopy N% was estimated with the Carnegie Airborne Observatory Airborne Taxonomic Mapping System (CAO-AToMs) onboard a Dornier 228 Aircraft. The sensor configuration used consisted of a high-fidelity imaging spectrometer (HiFIS) and a dual laser, waveform light detection and ranging (LiDAR) sensor.",NA,NA,50,"http://datadryad.org/resource/doi:10.5061/dryad.ck585","Balzotti CS","cbalzotti@carnegiescience.edu","Costa Rica","Puntarenas",NA,"public",4189200
"47","Psychotria","Psychotria pubescens","leaf nitrogen content per leaf dry mass","17.426","mg.g-1","Total amount of N per unit of dry leaf mass - Cornelissen et al. 2003",10.83343,-85.60024,300,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Costa Rica","Guanacaste","Area de Concervacion Guanacaste Sector Santa Rosa","public",4293662
"48","Psychotria","Psychotria pubescens","leaf phosphorus content per leaf dry mass","0.56876","mg.g-1",NA,10.83343,-85.60024,300,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Costa Rica","Guanacaste","Area de Concervacion Guanacaste Sector Santa Rosa","public",4302805
"49","Psychotria","Psychotria suerrensis","diameter at breast height (1.3 m)","5000.5","cm",NA,9.3582201,-79.74810028,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",7108180
"50","Psychotria","Psychotria racemosa","diameter at breast height (1.3 m)","5000.5","cm",NA,9.151249886,-79.8553009,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",9451907
"51","Psychotria","Psychotria capitata","diameter at breast height (1.3 m)","5000.5","cm",NA,9.190279961,-79.76429749,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",10157611
"52","Psychotria","Psychotria racemosa","diameter at breast height (1.3 m)","5000.5","cm",NA,9.151249886,-79.8553009,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",10525441
"53","Psychotria","Psychotria grandis","diameter at breast height (1.3 m)","5000.5","cm",NA,9.151249886,-79.8553009,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",10701827
"54","Psychotria","Psychotria erecta","diameter at breast height (1.3 m)","5000.5","cm",NA,9.16092968,-79.74269867,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",11924639
"55","Psychotria","Psychotria suerrensis","diameter at breast height (1.3 m)","5000.5","cm",NA,9.3229599,-79.96209717,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",12257347
"56","Psychotria","Psychotria grandis","diameter at breast height (1.3 m)","5000.5","cm",NA,9.168780327,-79.74069977,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",13253677
"57","Psychotria","Psychotria santaritensis","diameter at breast height (1.3 m)","5005","cm",NA,9.391010284,-79.6556015,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",13933727
"58","Psychotria","Psychotria suerrensis","diameter at breast height (1.3 m)","5000.5","cm",NA,9.280870438,-79.97470093,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",15340474
"59","Psychotria","Psychotria elata","diameter at breast height (1.3 m)","5000.5","cm",NA,9.280870438,-79.97470093,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",16134958
"60","Psychotria","Psychotria grandis","diameter at breast height (1.3 m)","5005","cm",NA,9.151249886,-79.8553009,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",16244301
"61","Psychotria","Psychotria brachybotrya","diameter at breast height (1.3 m)","5000.5","cm",NA,9.280870438,-79.97470093,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",17624628
"62","Psychotria","Psychotria santaritensis","diameter at breast height (1.3 m)","5005","cm",NA,9.355830193,-79.72689819,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",17833167
"63","Psychotria","Psychotria elata","diameter at breast height (1.3 m)","2.5","cm",NA,10.4326,-83.9867,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",34704
"64","Psychotria","Psychotria elata","diameter at breast height (1.3 m)","2.5","cm",NA,10.4326,-83.9867,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",34705
"65","Psychotria","Psychotria elata","diameter at breast height (1.3 m)","2.8","cm",NA,10.4326,-83.9867,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",34707
"66","Psychotria","Psychotria bertieroides","diameter at breast height (1.3 m)","3","cm",NA,17.6208,-96.3667,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",46548
"67","Psychotria","Psychotria elata","diameter at breast height (1.3 m)","2.8","cm",NA,10.4326,-83.9867,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",47913
"68","Psychotria","Psychotria panamensis","diameter at breast height (1.3 m)","2.5","cm",NA,10.4054,-84.1211,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",47954
"69","Psychotria","Psychotria luxurians","diameter at breast height (1.3 m)","9","cm",NA,10.2958,-84.0769,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",59932
"70","Psychotria","Psychotria brachiata","diameter at breast height (1.3 m)","3.2","cm",NA,10.4412,-84.0253,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",61190
"71","Psychotria","Psychotria brachiata","diameter at breast height (1.3 m)","3","cm",NA,10.4412,-84.0253,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",61191
"72","Psychotria","Psychotria panamensis","diameter at breast height (1.3 m)","5.1","cm",NA,10.4115,-84.0314,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",61203
"73","Psychotria","Psychotria elata","diameter at breast height (1.3 m)","10.5","cm",NA,10.4115,-84.0314,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",74397
"74","Psychotria","Psychotria elata","diameter at breast height (1.3 m)","4","cm",NA,10.4333,-84.0167,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",87879
"75","Psychotria","Psychotria cooperi","diameter at breast height (1.3 m)","8.1","cm",NA,10.3615,-83.9928,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",88984
"76","Psychotria","Psychotria sylvivaga","diameter at breast height (1.3 m)","5.09","cm",NA,10.1686,-84.1133,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",100989
"77","Psychotria","Psychotria phanerandra","diameter at breast height (1.3 m)","2.5","cm",NA,17.6639,-96.3014,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",101070
"78","Psychotria","Psychotria elata","diameter at breast height (1.3 m)","3.3","cm",NA,10.4326,-83.9867,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",102222
"79","Psychotria","Psychotria elata","diameter at breast height (1.3 m)","4.3","cm",NA,10.4326,-83.9867,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",102223
"80","Psychotria","Psychotria panamensis","diameter at breast height (1.3 m)","5","cm",NA,10.4134,-84.0278,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",115545
"81","Psychotria","Psychotria allenii","diameter at breast height (1.3 m)","20.79","cm",NA,10.2972,-84.0736,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",127274
"82","Psychotria","Psychotria elata","diameter at breast height (1.3 m)","2.5","cm",NA,10.4326,-83.9867,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",128506
"83","Psychotria","Psychotria elata","diameter at breast height (1.3 m)","2.5","cm",NA,10.4,-84.05,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",128848
"84","Psychotria","Psychotria elata","diameter at breast height (1.3 m)","3","cm",NA,10.4,-84.05,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",140174
"85","Psychotria","Psychotria elata","diameter at breast height (1.3 m)","3","cm",NA,10.4,-84.05,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",140182
"86","Psychotria","Psychotria elata","diameter at breast height (1.3 m)","2.5","cm",NA,10.4,-84.05,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",140185
"87","Psychotria","Psychotria luxurians","diameter at breast height (1.3 m)","5.09","cm",NA,10.2958,-84.0769,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",141699
"88","Psychotria","Psychotria elata","diameter at breast height (1.3 m)","2.7","cm",NA,10.4326,-83.9867,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",142993
"89","Psychotria","Psychotria elata","diameter at breast height (1.3 m)","3.7","cm",NA,10.4143,-84.1045,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",143040
"90","Psychotria","Psychotria sylvivaga","diameter at breast height (1.3 m)","3.29","cm",NA,10.1825,-84.1069,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",154873
"91","Psychotria","Psychotria trichotoma","diameter at breast height (1.3 m)","2.5","cm",NA,12.3,-85.4,NA,NA,"James S. MIller",NA,"Nicaragua",NA,NA,"public",155076
"92","Psychotria","Psychotria panamensis","diameter at breast height (1.3 m)","6.3","cm",NA,10.3904,-84.1286,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",156145
"93","Psychotria","Psychotria izabalensis","diameter at breast height (1.3 m)","4","cm",NA,17.6639,-96.3014,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",168268
"94","Psychotria","Psychotria graciflora","diameter at breast height (1.3 m)","3.29","cm",NA,10.0619,-84.0172,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",195488
"95","Psychotria","Psychotria luxurians","diameter at breast height (1.3 m)","2.5","cm",NA,10.2958,-84.0769,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",195495
"96","Psychotria",NA,"diameter at breast height (1.3 m)","2.5","cm",NA,19.5,-96.95,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",195649
"97","Psychotria","Psychotria graciliflora","diameter at breast height (1.3 m)","2.5","cm",NA,12.3,-85.4,NA,NA,"James S. MIller",NA,"Nicaragua",NA,NA,"public",195654
"98","Psychotria","Psychotria panamensis","diameter at breast height (1.3 m)","3.7","cm",NA,10.4304,-84.0167,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",196733
"99","Psychotria","Psychotria brachiata","diameter at breast height (1.3 m)","2.5","cm",NA,10.4351,-84.0264,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",196751
"100","Psychotria","Psychotria elata","diameter at breast height (1.3 m)","2.7","cm",NA,10.4115,-84.1131,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",196931
"101","Psychotria","Psychotria elata","diameter at breast height (1.3 m)","3.5","cm",NA,10.3328,-84.0789,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",208716
"102","Psychotria","Psychotria phanerandra","diameter at breast height (1.3 m)","4.59","cm",NA,17.6639,-96.3014,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",208798
"103","Psychotria","Psychotria brachiata","diameter at breast height (1.3 m)","4.2","cm",NA,10.4351,-84.0264,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",210001
"104","Psychotria","Psychotria allenii","diameter at breast height (1.3 m)","3.79","cm",NA,10.2772,-84.0825,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",221788
"105","Psychotria","Psychotria luxurians","diameter at breast height (1.3 m)","5.4","cm",NA,10.2958,-84.0769,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",221804
"106","Psychotria","Psychotria graciliflora","diameter at breast height (1.3 m)","2.5","cm",NA,12.3,-85.4,NA,NA,"James S. MIller",NA,"Nicaragua",NA,NA,"public",221972
"107","Psychotria","Psychotria graciliflora","diameter at breast height (1.3 m)","2.5","cm",NA,12.3,-85.4,NA,NA,"James S. MIller",NA,"Nicaragua",NA,NA,"public",221973
