"","scrubbed_genus","scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","project_pi","region","country","state_province","locality_description","access","id"
"32","Spondias","Spondias mombin","Leaf lamina fracture toughness","248","J.m-2","lamina fracture toughness is the work to fracture leaf tissue divided by fracture area (lamina thickness * length of fracture). Species means of the individual means of two leaves per individual.",9.166667,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.8525","Westbrook JW","jwestbrook@ufl.edu","Panama","Panama",NA,"public",3754666
"33","Spondias","Spondias mombin","seed mass","24.264","mg","Mean seed dry mass, measured with a digital scale after drying at 60 C, where seed is defined to include the endosperm and embryo only.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.69ph0","Kraft TS","thomas.s.kraft@dartmouth.edu","Panama",NA,NA,"public",3754670
"34","Spondias","Spondias mombin","leaf nitrogen content per leaf dry mass","13.4","mg.g-1","Canopy N% was estimated with the Carnegie Airborne Observatory Airborne Taxonomic Mapping System (CAO-AToMs) onboard a Dornier 228 Aircraft. The sensor configuration used consisted of a high-fidelity imaging spectrometer (HiFIS) and a dual laser, waveform light detection and ranging (LiDAR) sensor.",NA,NA,50,"http://datadryad.org/resource/doi:10.5061/dryad.ck585","Balzotti CS","cbalzotti@carnegiescience.edu","Costa Rica","Puntarenas",NA,"public",3754671
"35","Spondias","Spondias radlkoferi","leaf thickness","0.141","mm","lamina thickness is the thickness of the leaf lamina measured in regions that do not include primary or secondary veins.  Species means of the individual means of two leaves per individual for the lamina portion used in shearing test.",9.166667,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.8525","Westbrook JW","jwestbrook@ufl.edu","Panama","Panama",NA,"public",3754681
"36","Spondias","Spondias radlkoferi","Leaf lamina fracture toughness","156.914","J.m-2","lamina fracture toughness is the work to fracture leaf tissue divided by fracture area (lamina thickness * length of fracture). Species means of the individual means of two leaves per individual.",9.166667,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.8525","Westbrook JW","jwestbrook@ufl.edu","Panama","Panama",NA,"public",3754684
"37","Spondias","Spondias mombin","leaf area per leaf dry mass","49.49","m2.kg-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.h9083","Paine CET","c.e.t.paine@stir.ac.uk","Panama",NA,NA,"public",3945219
"38","Spondias","Spondias mombin","leaf area per leaf dry mass","45.49","m2.kg-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.h9083","Paine CET","c.e.t.paine@stir.ac.uk","Panama",NA,NA,"public",3945166
"39","Spondias","Spondias mombin","leaf area per leaf dry mass","51.6","m2.kg-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.h9083","Paine CET","c.e.t.paine@stir.ac.uk","Panama",NA,NA,"public",3946197
"40","Spondias","Spondias mombin","leaf area per leaf dry mass","40.63","m2.kg-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.h9083","Paine CET","c.e.t.paine@stir.ac.uk","Panama",NA,NA,"public",3946049
"41","Spondias","Spondias mombin","leaf area per leaf dry mass","36.92","m2.kg-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.h9083","Paine CET","c.e.t.paine@stir.ac.uk","Panama",NA,NA,"public",3946189
"42","Spondias","Spondias mombin","leaf area per leaf dry mass","38.26","m2.kg-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.h9083","Paine CET","c.e.t.paine@stir.ac.uk","Panama",NA,NA,"public",3946198
"43","Spondias","Spondias mombin","leaf area per leaf dry mass","64.52","m2.kg-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.h9083","Paine CET","c.e.t.paine@stir.ac.uk","Panama",NA,NA,"public",3946200
"44","Spondias","Spondias mombin","stem wood density","0.317","g.cm-3",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.h9083","Paine CET","c.e.t.paine@stir.ac.uk","Panama",NA,NA,"public",3946201
"45","Spondias","Spondias mombin","leaf nitrogen content per leaf dry mass","14.6","mg.g-1","Canopy N% was estimated with the Carnegie Airborne Observatory Airborne Taxonomic Mapping System (CAO-AToMs) onboard a Dornier 228 Aircraft. The sensor configuration used consisted of a high-fidelity imaging spectrometer (HiFIS) and a dual laser, waveform light detection and ranging (LiDAR) sensor.",NA,NA,50,"http://datadryad.org/resource/doi:10.5061/dryad.ck585","Balzotti CS","cbalzotti@carnegiescience.edu","Costa Rica","Puntarenas",NA,"public",4271431
"46","Spondias","Spondias mombin","diameter at breast height (1.3 m)","5005","cm",NA,9.143460274,-79.88249969,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",4652653
"47","Spondias","Spondias radlkoferi","diameter at breast height (1.3 m)","5000.5","cm",NA,9.355830193,-79.72689819,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",6829046
"48","Spondias","Spondias radlkoferi","diameter at breast height (1.3 m)","5000.5","cm",NA,8.985910416,-79.63839722,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",7442606
"49","Spondias","Spondias radlkoferi","diameter at breast height (1.3 m)","5005","cm",NA,8.986410141,-79.61799622,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",7796109
"50","Spondias","Spondias radlkoferi","diameter at breast height (1.3 m)","5005","cm",NA,9.156820297,-79.75170135,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",8820125
"51","Spondias","Spondias radlkoferi","diameter at breast height (1.3 m)","5005","cm",NA,9.16176033,-79.74530029,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",10807739
"52","Spondias","Spondias mombin","diameter at breast height (1.3 m)","5000.5","cm",NA,9.123720169,-79.67669678,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",10856052
"53","Spondias","Spondias mombin","diameter at breast height (1.3 m)","5005","cm",NA,9.187879562,-79.82099915,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",10907348
"54","Spondias","Spondias dulcis","diameter at breast height (1.3 m)","5005","cm",NA,9.391010284,-79.6556015,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",11552338
"55","Spondias","Spondias radlkoferi","diameter at breast height (1.3 m)","5005","cm",NA,9.125260353,-79.88529968,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",13462487
"56","Spondias","Spondias mombin","diameter at breast height (1.3 m)","5000.5","cm",NA,9.151249886,-79.8553009,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",13563629
"57","Spondias","Spondias radlkoferi","diameter at breast height (1.3 m)","5000.5","cm",NA,9.258020401,-79.95290375,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",16039910
"58","Spondias","Spondias mombin","diameter at breast height (1.3 m)","5000.5","cm",NA,9.2603302,-79.95600128,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",16552330
"59","Spondias","Spondias mombin","leaf nitrogen content per leaf dry mass","26.48479092","mg.g-1","Total amount of N per unit of dry leaf mass - Cornelissen et al. 2003",10.83343,-85.60024,300,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Costa Rica","Guanacaste","Area de Concervacion Guanacaste Sector Santa Rosa","public",15297
"60","Spondias","Spondias mombin","diameter at breast height (1.3 m)","4.6","cm",NA,10.4351,-84.0264,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",34638
"61","Spondias","Spondias purpurea","diameter at breast height (1.3 m)","4","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",60070
"62","Spondias","Spondias radlkoferi","diameter at breast height (1.3 m)","32","cm",NA,10.5333,-85.3,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",101132
"63","Spondias","Spondias mombin","diameter at breast height (1.3 m)","3.3","cm",NA,10.4345,-84.0267,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",115448
"64","Spondias","Spondias mombin","diameter at breast height (1.3 m)","20","cm",NA,8.98333,-79.55,NA,NA,"James S. MIller",NA,"Panama",NA,NA,"public",127431
"65","Spondias","Spondias mombin","diameter at breast height (1.3 m)","7.5","cm",NA,8.98333,-79.55,NA,NA,"James S. MIller",NA,"Panama",NA,NA,"public",127432
"66","Spondias","Spondias purpurea","diameter at breast height (1.3 m)","20","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",168363
"67","Spondias","Spondias purpurea","diameter at breast height (1.3 m)","28","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",179733
"68","Spondias","Spondias purpurea","diameter at breast height (1.3 m)","2.5","cm",NA,10.5333,-85.3,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",235278
"69","Spondias","Spondias purpurea","diameter at breast height (1.3 m)","2.5","cm",NA,10.5333,-85.3,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",235279
"70","Spondias","Spondias purpurea","diameter at breast height (1.3 m)","5","cm",NA,10.5333,-85.3,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",329855
"71","Spondias","Spondias purpurea","diameter at breast height (1.3 m)","7.5","cm",NA,10.5333,-85.3,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",329856
"72","Spondias","Spondias purpurea","diameter at breast height (1.3 m)","2.5","cm",NA,10.5333,-85.3,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",329857
"73","Spondias","Spondias purpurea","diameter at breast height (1.3 m)","5","cm",NA,10.5333,-85.3,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",329858
"74","Spondias","Spondias mombin","diameter at breast height (1.3 m)","15.7","cm",NA,10.4345,-84.0267,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",344870
"75","Spondias","Spondias mombin","diameter at breast height (1.3 m)","11.8","cm",NA,10.4351,-84.0264,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",358457
"76","Spondias","Spondias mombin","diameter at breast height (1.3 m)","10.1","cm",NA,10.4351,-84.0264,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",398299
"77","Spondias","Spondias radlkoferi","diameter at breast height (1.3 m)","10.8","cm",NA,10.4345,-84.0231,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",426164
"78","Spondias","Spondias mombin","diameter at breast height (1.3 m)","7.5","cm",NA,8.98333,-79.55,NA,NA,"James S. MIller",NA,"Panama",NA,NA,"public",477221
"79","Spondias","Spondias mombin","diameter at breast height (1.3 m)","7.5","cm",NA,8.98333,-79.55,NA,NA,"James S. MIller",NA,"Panama",NA,NA,"public",478656
"80","Spondias","Spondias mombin","diameter at breast height (1.3 m)","23.8","cm",NA,10.4351,-84.0264,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",493026
"81","Spondias","Spondias mombin","diameter at breast height (1.3 m)","21.8","cm",NA,10.4351,-84.0264,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",493027
"82","Spondias","Spondias purpurea","diameter at breast height (1.3 m)","5","cm",NA,10.5333,-85.3,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",505143
"83","Spondias","Spondias mombin","diameter at breast height (1.3 m)","7.5","cm",NA,10.4351,-84.0264,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",559028
"84","Spondias","Spondias mombin","diameter at breast height (1.3 m)","13","cm",NA,10.4351,-84.0264,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",560229
"85","Spondias","Spondias mombin","diameter at breast height (1.3 m)","2.5","cm",NA,10.5,-85.1667,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",586300
"86","Spondias","Spondias mombin","diameter at breast height (1.3 m)","4.2","cm",NA,10.4351,-84.0264,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",587297
"87","Spondias","Spondias mombin","diameter at breast height (1.3 m)","10","cm",NA,9.1,-79.6,NA,NA,"James S. MIller",NA,"Panama",NA,NA,"public",599517
"88","Spondias","Spondias mombin","diameter at breast height (1.3 m)","23","cm",NA,8.98333,-79.55,NA,NA,"James S. MIller",NA,"Panama",NA,NA,"public",626848
"89","Spondias","Spondias purpurea","diameter at breast height (1.3 m)","10","cm",NA,10.5333,-85.3,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",653538
"90","Spondias","Spondias purpurea","diameter at breast height (1.3 m)","5","cm",NA,10.5333,-85.3,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",653539
"91","Spondias","Spondias mombin","diameter at breast height (1.3 m)","19.1","cm",NA,10.4351,-84.0264,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",694746
"92","Spondias","Spondias mombin","diameter at breast height (1.3 m)","17.3","cm",NA,10.4351,-84.0264,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",722074
"93","Spondias","Spondias mombin","diameter at breast height (1.3 m)","24.7","cm",NA,10.4345,-84.0267,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",722485
"94","Spondias","Spondias mombin","diameter at breast height (1.3 m)","19.9","cm",NA,10.4351,-84.0264,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",735678
"95","Spondias","Spondias mombin","diameter at breast height (1.3 m)","7.5","cm",NA,9.1,-79.6,NA,NA,"James S. MIller",NA,"Panama",NA,NA,"public",869295
"96","Spondias","Spondias purpurea","diameter at breast height (1.3 m)","4","cm",NA,10.5333,-85.3,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",881290
"97","Spondias","Spondias purpurea","diameter at breast height (1.3 m)","29","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",909660
"98","Spondias","Spondias mombin","diameter at breast height (1.3 m)","5","cm",NA,9.58,-84.577,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",950295
"99","Spondias","Spondias purpurea","diameter at breast height (1.3 m)","7.5","cm",NA,10.5333,-85.3,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",1003211
"100","Spondias","Spondias purpurea","diameter at breast height (1.3 m)","5","cm",NA,10.5333,-85.3,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",1003217
"101","Spondias","Spondias mombin","diameter at breast height (1.3 m)","22.1","cm",NA,10.4345,-84.0267,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1073632
"102","Spondias","Spondias mombin","diameter at breast height (1.3 m)","25","cm",NA,8.98333,-79.55,NA,NA,"James S. MIller",NA,"Panama",NA,NA,"public",1140117
"103","Spondias","Spondias mombin","diameter at breast height (1.3 m)","14.2","cm",NA,10.4345,-84.0267,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1141035
"104","Spondias","Spondias purpurea","diameter at breast height (1.3 m)","15","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1193836
"105","Spondias","Spondias purpurea","diameter at breast height (1.3 m)","9","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1193837
"106","Spondias","Spondias mombin","diameter at breast height (1.3 m)","12.5","cm",NA,10.4351,-84.0264,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1194861
"107","Spondias","Spondias purpurea","diameter at breast height (1.3 m)","4","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1207426
"108","Spondias","Spondias mombin","diameter at breast height (1.3 m)","2.5","cm",NA,18.598,-95.096,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1221170
"109","Spondias","Spondias mombin","diameter at breast height (1.3 m)","2.5","cm",NA,18.598,-95.096,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1221171
"110","Spondias","Spondias mombin","diameter at breast height (1.3 m)","6.5","cm",NA,10.4351,-84.0264,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1303362
"111","Spondias","Spondias mombin","diameter at breast height (1.3 m)","3.8","cm",NA,10.4345,-84.0267,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1344213
"112","Spondias","Spondias radlkoferi","diameter at breast height (1.3 m)","28.3","cm",NA,10.4345,-84.0231,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1357542
"113","Spondias","Spondias mombin","diameter at breast height (1.3 m)","9","cm",NA,10.4351,-84.0264,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1397880
"114","Spondias","Spondias mombin","diameter at breast height (1.3 m)","2.9","cm",NA,10.4345,-84.0267,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1424639
"115","Spondias","Spondias mombin","diameter at breast height (1.3 m)","47.4","cm",NA,10.4326,-83.9867,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1478370
"116","Spondias","Spondias purpurea","diameter at breast height (1.3 m)","4","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1517981
"117","Spondias","Spondias mombin","diameter at breast height (1.3 m)","11.3","cm",NA,10.4351,-84.0264,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1559828
"118","Spondias","Spondias mombin","diameter at breast height (1.3 m)","14","cm",NA,10.4351,-84.0264,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1640534
"119","Spondias","Spondias radlkoferi","diameter at breast height (1.3 m)","26","cm",NA,9.58,-84.577,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",1679642
"120","Spondias","Spondias mombin","diameter at breast height (1.3 m)","3.5","cm",NA,10.4351,-84.0264,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1680676
"121","Spondias","Spondias mombin","diameter at breast height (1.3 m)","2.5","cm",NA,9.1,-79.6,NA,NA,"James S. MIller",NA,"Panama",NA,NA,"public",1706707
"122","Spondias","Spondias mombin","diameter at breast height (1.3 m)","4.5","cm",NA,10.4345,-84.0267,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1707817
"123","Spondias","Spondias mombin","diameter at breast height (1.3 m)","10","cm",NA,8.98333,-79.55,NA,NA,"James S. MIller",NA,"Panama",NA,NA,"public",1747868
"124","Spondias","Spondias mombin","diameter at breast height (1.3 m)","5","cm",NA,8.98333,-79.55,NA,NA,"James S. MIller",NA,"Panama",NA,NA,"public",1747869
